"","X","id_ristorante","Location","Regione","Provincia","data","scontrini","lordototale","Prezzo_medio_per_scontrino","Giorno","Month","Year","Season","Weekend","Festivo","Popolazione","Precipitazioni.mm.","Pioggia","ColoreCOVID","Dose1","Dose2","DoseUnica","Booster1","Booster3Dosi","Booster2","Dose1Cum","Dose2Cum","DoseUnicaCum","Booster1Cum","Booster3DosiCum","Booster2Cum","BENZINA","GASOLIO_AUTO","GPL","GASOLIO_RISCALDAMENTO","O.C._FLUIDO_BTZ","O.C._DENSO_BTZ","BENZINA.LITRO","GASOLIO_AUTO.LITRO","GPL.LITRO","GASOLIO_RISCALDAMENTO.LITRO","O.C._FLUIDO_BTZ.LITRO","O.C._DENSO_BTZ.LITRO","Durum_Wheat","Feed_Barley","Maize","Milling_Wheat"
"1",857,"R000","Montebello","Lombardia","Pavia",2020-05-07,181,8414.766,46.4904198895028,"Thursday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374.28,1267.15,597.69,1051.46,635.91,283.13,1.37428,1.26715,0.59769,1.05146,0.63591,0.28313,282.5,175.5,182,207.5
"2",858,"R000","Montebello","Lombardia","Pavia",2020-05-08,239,10221.093,42.766079497908,"Friday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374.28,1267.15,597.69,1051.46,635.91,283.13,1.37428,1.26715,0.59769,1.05146,0.63591,0.28313,282.5,175.5,182,207.5
"3",859,"R000","Montebello","Lombardia","Pavia",2020-05-09,296,14122.998,47.7128310810811,"Saturday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374.28,1267.15,597.69,1051.46,635.91,283.13,1.37428,1.26715,0.59769,1.05146,0.63591,0.28313,282.5,175.5,182,207.5
"4",860,"R000","Montebello","Lombardia","Pavia",2020-05-10,209,9927.63,47.5006220095694,"Sunday","5","2020","Spring","True","True",1525,4.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374.28,1267.15,597.69,1051.46,635.91,283.13,1.37428,1.26715,0.59769,1.05146,0.63591,0.28313,282.5,175.5,182,207.5
"5",861,"R000","Montebello","Lombardia","Pavia",2020-05-11,237,9040.329,38.1448481012658,"Monday","5","2020","Spring","False","False",1525,15,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,175.5,182,207.5
"6",862,"R000","Montebello","Lombardia","Pavia",2020-05-12,200,7023.645,35.118225,"Tuesday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,175.5,182,207.5
"7",863,"R000","Montebello","Lombardia","Pavia",2020-05-13,228,9067.194,39.7683947368421,"Wednesday","5","2020","Spring","False","False",1525,0.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,175.5,182,207.5
"8",864,"R000","Montebello","Lombardia","Pavia",2020-05-14,241,8526.87,35.3812033195021,"Thursday","5","2020","Spring","False","False",1525,16.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,172.5,182,205.5
"9",865,"R000","Montebello","Lombardia","Pavia",2020-05-15,290,11130.615,38.3814310344828,"Friday","5","2020","Spring","True","False",1525,7,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,172.5,182,205.5
"10",866,"R000","Montebello","Lombardia","Pavia",2020-05-16,315,13325.958,42.3046285714286,"Saturday","5","2020","Spring","True","False",1525,8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,172.5,182,205.5
"11",867,"R000","Montebello","Lombardia","Pavia",2020-05-17,273,12318.075,45.1211538461538,"Sunday","5","2020","Spring","True","True",1525,3.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362.01,1252.79,595.32,1066.18,643.55,304.75,1.36201,1.25279,0.59532,1.06618,0.64355,0.30475,282.5,172.5,182,205.5
"12",868,"R000","Montebello","Lombardia","Pavia",2020-05-18,285,12590.37,44.1767368421053,"Monday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,282.5,172.5,182,205.5
"13",869,"R000","Montebello","Lombardia","Pavia",2020-05-19,311,11622.285,37.370691318328,"Tuesday","5","2020","Spring","False","False",1525,5.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,282.5,172.5,182,205.5
"14",870,"R000","Montebello","Lombardia","Pavia",2020-05-20,297,10154.565,34.1904545454545,"Wednesday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,282.5,172.5,182,205.5
"15",871,"R000","Montebello","Lombardia","Pavia",2020-05-21,323,11465.82,35.4978947368421,"Thursday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,277.5,170.5,181,203.5
"16",872,"R000","Montebello","Lombardia","Pavia",2020-05-22,287,12660.381,44.1128257839721,"Friday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,277.5,170.5,181,203.5
"17",873,"R000","Montebello","Lombardia","Pavia",2020-05-23,458,18258.21,39.8650873362445,"Saturday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,277.5,170.5,181,203.5
"18",874,"R000","Montebello","Lombardia","Pavia",2020-05-24,457,16288.29,35.641772428884,"Sunday","5","2020","Spring","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.75,1247.39,593.8,1069.93,671.5,312.63,1.35675,1.24739,0.5938,1.06993,0.6715,0.31263,277.5,170.5,181,203.5
"19",875,"R000","Montebello","Lombardia","Pavia",2020-05-25,326,10542.798,32.3398711656442,"Monday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,277.5,170.5,181,203.5
"20",876,"R000","Montebello","Lombardia","Pavia",2020-05-26,321,10955.547,34.1294299065421,"Tuesday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,277.5,170.5,181,203.5
"21",877,"R000","Montebello","Lombardia","Pavia",2020-05-27,307,9488.745,30.9079641693811,"Wednesday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,277.5,170.5,181,203.5
"22",878,"R000","Montebello","Lombardia","Pavia",2020-05-28,329,9804.078,29.7996291793313,"Thursday","5","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,276.5,168.5,180,201.5
"23",879,"R000","Montebello","Lombardia","Pavia",2020-05-29,367,13563.234,36.9570408719346,"Friday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,276.5,168.5,180,201.5
"24",880,"R000","Montebello","Lombardia","Pavia",2020-05-30,497,18142.245,36.5035110663984,"Saturday","5","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,276.5,168.5,180,201.5
"25",881,"R000","Montebello","Lombardia","Pavia",2020-05-31,490,16845.489,34.3785489795918,"Sunday","5","2020","Spring","True","True",1525,3.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.77,1256.37,593.22,1087.89,698.55,353.44,1.36677,1.25637,0.59322,1.08789,0.69855,0.35344,276.5,168.5,180,201.5
"26",882,"R000","Montebello","Lombardia","Pavia",2020-06-01,420,14438.709,34.3778785714286,"Monday","6","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,201.5
"27",883,"R000","Montebello","Lombardia","Pavia",2020-06-02,376,13161.474,35.003920212766,"Tuesday","6","2020","Spring","False","True",1525,1.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,201.5
"28",884,"R000","Montebello","Lombardia","Pavia",2020-06-03,357,11881.134,33.280487394958,"Wednesday","6","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,201.5
"29",885,"R000","Montebello","Lombardia","Pavia",2020-06-04,371,12032.226,32.4318760107817,"Thursday","6","2020","Spring","False","False",1525,8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,200.5
"30",886,"R000","Montebello","Lombardia","Pavia",2020-06-05,384,11463.876,29.85384375,"Friday","6","2020","Spring","True","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,200.5
"31",887,"R000","Montebello","Lombardia","Pavia",2020-06-06,568,18555.966,32.6689542253521,"Saturday","6","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,200.5
"32",888,"R000","Montebello","Lombardia","Pavia",2020-06-07,571,21364.155,37.4153327495622,"Sunday","6","2020","Spring","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.48,1260.85,592.93,1089.68,698,350,1.37148,1.26085,0.59293,1.08968,0.698,0.35,276.5,168.5,180,200.5
"33",889,"R000","Montebello","Lombardia","Pavia",2020-06-08,376,12741.84,33.8878723404255,"Monday","6","2020","Spring","False","False",1525,14,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,168.5,180,200.5
"34",890,"R000","Montebello","Lombardia","Pavia",2020-06-09,355,12331.359,34.7362225352113,"Tuesday","6","2020","Spring","False","False",1525,1.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,168.5,180,200.5
"35",891,"R000","Montebello","Lombardia","Pavia",2020-06-10,384,11906.001,31.0052109375,"Wednesday","6","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,168.5,180,200.5
"36",892,"R000","Montebello","Lombardia","Pavia",2020-06-11,427,14584.239,34.1551264637002,"Thursday","6","2020","Spring","False","False",1525,3,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,NA,180,198.5
"37",893,"R000","Montebello","Lombardia","Pavia",2020-06-12,430,14392.647,33.4712720930233,"Friday","6","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,NA,180,198.5
"38",894,"R000","Montebello","Lombardia","Pavia",2020-06-13,525,17951.76,34.1938285714286,"Saturday","6","2020","Spring","True","False",1525,7,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,NA,180,198.5
"39",895,"R000","Montebello","Lombardia","Pavia",2020-06-14,477,17148.807,35.9513773584906,"Sunday","6","2020","Spring","True","True",1525,0.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.01,1260.4,593.2,1102.43,710.45,366.22,1.37101,1.2604,0.5932,1.10243,0.71045,0.36622,276.5,NA,180,198.5
"40",896,"R000","Montebello","Lombardia","Pavia",2020-06-15,364,11547.117,31.7228489010989,"Monday","6","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,180,198.5
"41",897,"R000","Montebello","Lombardia","Pavia",2020-06-16,350,10750.05,30.7144285714286,"Tuesday","6","2020","Spring","False","False",1525,18.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,180,198.5
"42",898,"R000","Montebello","Lombardia","Pavia",2020-06-17,374,12179.16,32.5645989304813,"Wednesday","6","2020","Spring","False","False",1525,7.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,180,198.5
"43",899,"R000","Montebello","Lombardia","Pavia",2020-06-18,371,12185.262,32.844371967655,"Thursday","6","2020","Spring","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,181,NA
"44",900,"R000","Montebello","Lombardia","Pavia",2020-06-19,424,13438.575,31.6947523584906,"Friday","6","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,181,NA
"45",901,"R000","Montebello","Lombardia","Pavia",2020-06-20,485,16889.85,34.8244329896907,"Saturday","6","2020","Spring","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,181,NA
"46",902,"R000","Montebello","Lombardia","Pavia",2020-06-21,467,15460.47,33.1059314775161,"Sunday","6","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377.77,1266.49,593.45,1092.79,706.27,367,1.37777,1.26649,0.59345,1.09279,0.70627,0.367,276.5,NA,181,NA
"47",903,"R000","Montebello","Lombardia","Pavia",2020-06-22,296,8243.505,27.8496790540541,"Monday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,181,NA
"48",904,"R000","Montebello","Lombardia","Pavia",2020-06-23,347,10360.278,29.8567089337176,"Tuesday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,181,NA
"49",905,"R000","Montebello","Lombardia","Pavia",2020-06-24,383,11300.31,29.504725848564,"Wednesday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,181,NA
"50",906,"R000","Montebello","Lombardia","Pavia",2020-06-25,412,12037.734,29.2178009708738,"Thursday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,183,NA
"51",907,"R000","Montebello","Lombardia","Pavia",2020-06-26,422,13933.215,33.0170971563981,"Friday","6","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,183,NA
"52",908,"R000","Montebello","Lombardia","Pavia",2020-06-27,501,15484.743,30.9076706586826,"Saturday","6","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,183,NA
"53",909,"R000","Montebello","Lombardia","Pavia",2020-06-28,518,18185.31,35.1067760617761,"Sunday","6","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.38,1273.05,593.54,1110.29,714.36,377.78,1.38538,1.27305,0.59354,1.11029,0.71436,0.37778,276.5,NA,183,NA
"54",910,"R000","Montebello","Lombardia","Pavia",2020-06-29,379,10379.583,27.3867625329815,"Monday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,276.5,NA,183,NA
"55",911,"R000","Montebello","Lombardia","Pavia",2020-06-30,373,11162.718,29.9268579088472,"Tuesday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,276.5,NA,183,NA
"56",912,"R000","Montebello","Lombardia","Pavia",2020-07-01,398,11994.345,30.1365452261307,"Wednesday","7","2020","Summer","False","False",1525,1.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,276.5,NA,183,NA
"57",913,"R000","Montebello","Lombardia","Pavia",2020-07-02,397,11491.146,28.9449521410579,"Thursday","7","2020","Summer","False","False",1525,0.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"58",914,"R000","Montebello","Lombardia","Pavia",2020-07-03,434,12814.2,29.5258064516129,"Friday","7","2020","Summer","True","False",1525,18.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"59",915,"R000","Montebello","Lombardia","Pavia",2020-07-04,525,17316.639,32.9840742857143,"Saturday","7","2020","Summer","True","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"60",916,"R000","Montebello","Lombardia","Pavia",2020-07-05,465,15384.303,33.0845225806452,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"61",917,"R000","Montebello","Lombardia","Pavia",2020-07-06,413,11788.524,28.5436416464891,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"62",918,"R000","Montebello","Lombardia","Pavia",2020-07-07,379,10650.15,28.1006596306069,"Tuesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"63",919,"R000","Montebello","Lombardia","Pavia",2020-07-08,387,10581.165,27.341511627907,"Wednesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"64",920,"R000","Montebello","Lombardia","Pavia",2020-07-09,338,10064.466,29.7765266272189,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"65",921,"R000","Montebello","Lombardia","Pavia",2020-07-10,426,12939.372,30.3741126760563,"Friday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"66",922,"R000","Montebello","Lombardia","Pavia",2020-07-11,565,17149.374,30.3528743362832,"Saturday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"67",923,"R000","Montebello","Lombardia","Pavia",2020-07-12,554,18152.91,32.7669855595668,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"68",924,"R000","Montebello","Lombardia","Pavia",2020-07-13,386,10470.168,27.1247875647668,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"69",925,"R000","Montebello","Lombardia","Pavia",2020-07-14,392,10898.172,27.8014591836735,"Tuesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"70",926,"R000","Montebello","Lombardia","Pavia",2020-07-15,422,12556.053,29.7536800947867,"Wednesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"71",927,"R000","Montebello","Lombardia","Pavia",2020-07-16,427,12127.185,28.4009016393443,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"72",928,"R000","Montebello","Lombardia","Pavia",2020-07-17,432,12659.895,29.3053125,"Friday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"73",929,"R000","Montebello","Lombardia","Pavia",2020-07-18,576,18136.845,31.487578125,"Saturday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"74",930,"R000","Montebello","Lombardia","Pavia",2020-07-19,511,17133.66,33.5296673189824,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"75",931,"R000","Montebello","Lombardia","Pavia",2020-07-20,355,10233.27,28.8261126760563,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,297.5,159.5,187,184.5
