"","X","id_ristorante","Location","Regione","Provincia","data","scontrini","lordototale","Prezzo_medio_per_scontrino","Giorno","Month","Year","Season","Weekend","Festivo","Popolazione","Precipitazioni.mm.","Pioggia","ColoreCOVID","Dose1","Dose2","DoseUnica","Booster1","Booster3Dosi","Booster2","Dose1Cum","Dose2Cum","DoseUnicaCum","Booster1Cum","Booster3DosiCum","Booster2Cum","BENZINA","GASOLIO_AUTO","GPL","GASOLIO_RISCALDAMENTO","O.C._FLUIDO_BTZ","O.C._DENSO_BTZ","BENZINA.LITRO","GASOLIO_AUTO.LITRO","GPL.LITRO","GASOLIO_RISCALDAMENTO.LITRO","O.C._FLUIDO_BTZ.LITRO","O.C._DENSO_BTZ.LITRO","Durum_Wheat","Feed_Barley","Maize","Milling_Wheat"
"281",525,"R000","Montebello","Lombardia","Pavia",2019-06-10,533,12367.593,23.2037392120075,"Monday","6","2019","Spring","False","False",1546,0.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,215.5,179,215
"282",526,"R000","Montebello","Lombardia","Pavia",2019-06-11,551,12441.6,22.5800362976407,"Tuesday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,215.5,179,215
"283",527,"R000","Montebello","Lombardia","Pavia",2019-06-12,499,11756.286,23.5596913827655,"Wednesday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,215.5,179,215
"284",528,"R000","Montebello","Lombardia","Pavia",2019-06-13,555,12541.176,22.5967135135135,"Thursday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,NA,180,216
"285",529,"R000","Montebello","Lombardia","Pavia",2019-06-14,779,19134.954,24.5634839537869,"Friday","6","2019","Spring","False","False",1546,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,NA,180,216
"286",530,"R000","Montebello","Lombardia","Pavia",2019-06-15,1001,25499.799,25.4743246753247,"Saturday","6","2019","Spring","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,NA,180,216
"287",531,"R000","Montebello","Lombardia","Pavia",2019-06-16,921,22281.48,24.1927035830619,"Sunday","6","2019","Spring","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605.95,1497.42,640.26,1278.67,824,485.25,1.60595,1.49742,0.64026,1.27867,0.824,0.48525,226,NA,180,216
"288",532,"R000","Montebello","Lombardia","Pavia",2019-06-17,535,11515.905,21.5250560747664,"Monday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,180,216
"289",533,"R000","Montebello","Lombardia","Pavia",2019-06-18,484,11447.514,23.6518884297521,"Tuesday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,180,216
"290",534,"R000","Montebello","Lombardia","Pavia",2019-06-19,506,11962.539,23.6413814229249,"Wednesday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,180,216
"291",535,"R000","Montebello","Lombardia","Pavia",2019-06-20,596,13327.767,22.3620251677852,"Thursday","6","2019","Spring","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,181,NA
"292",536,"R000","Montebello","Lombardia","Pavia",2019-06-21,742,17832.717,24.0333113207547,"Friday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,181,NA
"293",537,"R000","Montebello","Lombardia","Pavia",2019-06-22,1146,26855.523,23.4341387434555,"Saturday","6","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,181,NA
"294",538,"R000","Montebello","Lombardia","Pavia",2019-06-23,842,19824.588,23.5446413301663,"Sunday","6","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595.79,1486.77,637.45,1275.79,836,466.13,1.59579,1.48677,0.63745,1.27579,0.836,0.46613,226,NA,181,NA
"295",539,"R000","Montebello","Lombardia","Pavia",2019-06-24,515,11939.778,23.1840349514563,"Monday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,226,NA,181,NA
"296",540,"R000","Montebello","Lombardia","Pavia",2019-06-25,556,12297.906,22.118535971223,"Tuesday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,226,NA,181,NA
"297",541,"R000","Montebello","Lombardia","Pavia",2019-06-26,567,12375.801,21.8268095238095,"Wednesday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,226,NA,181,NA
"298",542,"R000","Montebello","Lombardia","Pavia",2019-06-27,593,12657.87,21.3454806070826,"Thursday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,NA,NA,182,NA
"299",543,"R000","Montebello","Lombardia","Pavia",2019-06-28,775,19010.862,24.530144516129,"Friday","6","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,NA,NA,182,NA
"300",544,"R000","Montebello","Lombardia","Pavia",2019-06-29,921,22581.693,24.518667752443,"Saturday","6","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,NA,NA,182,NA
"301",545,"R000","Montebello","Lombardia","Pavia",2019-06-30,1049,24814.701,23.655577693041,"Sunday","6","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.28237,0.8429,0.47838,NA,NA,182,NA
"302",546,"R000","Montebello","Lombardia","Pavia",2019-07-01,594,13260.267,22.3236818181818,"Monday","7","2019","Summer","False","False",1546,3,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,NA,182,NA
"303",547,"R000","Montebello","Lombardia","Pavia",2019-07-02,619,13259.97,21.4215993537964,"Tuesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,NA,182,NA
"304",548,"R000","Montebello","Lombardia","Pavia",2019-07-03,646,13272.147,20.5451191950464,"Wednesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,NA,182,NA
"305",549,"R000","Montebello","Lombardia","Pavia",2019-07-04,585,13256.001,22.6598307692308,"Thursday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,173.5,182,NA
"306",550,"R000","Montebello","Lombardia","Pavia",2019-07-05,844,18631.08,22.0747393364929,"Friday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,173.5,182,NA
"307",551,"R000","Montebello","Lombardia","Pavia",2019-07-06,1240,29365.848,23.682135483871,"Saturday","7","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,173.5,182,NA
"308",552,"R000","Montebello","Lombardia","Pavia",2019-07-07,1099,26843.373,24.425271155596,"Sunday","7","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532,0.4975,NA,173.5,182,NA
"309",553,"R000","Montebello","Lombardia","Pavia",2019-07-08,624,13561.425,21.7330528846154,"Monday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,173.5,182,NA
"310",554,"R000","Montebello","Lombardia","Pavia",2019-07-09,683,15290.505,22.3872693997072,"Tuesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,173.5,182,NA
"311",555,"R000","Montebello","Lombardia","Pavia",2019-07-10,872,18450.099,21.158370412844,"Wednesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,173.5,182,NA
"312",556,"R000","Montebello","Lombardia","Pavia",2019-07-11,695,16070.67,23.1232661870504,"Thursday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,169.5,182,182.5
"313",557,"R000","Montebello","Lombardia","Pavia",2019-07-12,889,20735.352,23.3243554555681,"Friday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,169.5,182,182.5
"314",558,"R000","Montebello","Lombardia","Pavia",2019-07-13,1294,30432.78,23.5183771251932,"Saturday","7","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,169.5,182,182.5
"315",559,"R000","Montebello","Lombardia","Pavia",2019-07-14,1167,30093.795,25.7873136246787,"Sunday","7","2019","Summer","True","True",1546,1.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.59042,1.4809,0.6243,1.29186,0.8505,0.4965,NA,169.5,182,182.5
"316",560,"R000","Montebello","Lombardia","Pavia",2019-07-15,811,19147.455,23.6096855733662,"Monday","7","2019","Summer","False","False",1546,12.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"317",561,"R000","Montebello","Lombardia","Pavia",2019-07-16,558,12686.787,22.7361774193548,"Tuesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"318",562,"R000","Montebello","Lombardia","Pavia",2019-07-17,597,13717.188,22.976864321608,"Wednesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"319",563,"R000","Montebello","Lombardia","Pavia",2019-07-18,659,14851.782,22.536846737481,"Thursday","7","2019","Summer","False","False",1546,1.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"320",564,"R000","Montebello","Lombardia","Pavia",2019-07-19,773,16951.167,21.929064683053,"Friday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"321",565,"R000","Montebello","Lombardia","Pavia",2019-07-20,1128,27756.081,24.606454787234,"Saturday","7","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"322",566,"R000","Montebello","Lombardia","Pavia",2019-07-21,979,23227.506,23.725746680286,"Sunday","7","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.31011,0.8644,0.51338,NA,169.5,182,182.5
"323",567,"R000","Montebello","Lombardia","Pavia",2019-07-22,645,13469.463,20.882888372093,"Monday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,NA,169.5,182,182.5
"324",568,"R000","Montebello","Lombardia","Pavia",2019-07-23,568,12908.268,22.725823943662,"Tuesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,NA,169.5,182,182.5
"325",569,"R000","Montebello","Lombardia","Pavia",2019-07-24,616,13102.857,21.2708717532468,"Wednesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,NA,169.5,182,182.5
"326",570,"R000","Montebello","Lombardia","Pavia",2019-07-25,596,13794.948,23.1458859060403,"Thursday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,222.5,169.5,182,189.5
"327",571,"R000","Montebello","Lombardia","Pavia",2019-07-26,783,17647.443,22.5382413793103,"Friday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,222.5,169.5,182,189.5
"328",572,"R000","Montebello","Lombardia","Pavia",2019-07-27,1221,29553.741,24.2045380835381,"Saturday","7","2019","Summer","True","False",1546,4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,222.5,169.5,182,189.5
"329",573,"R000","Montebello","Lombardia","Pavia",2019-07-28,1263,32795.226,25.9661330166271,"Sunday","7","2019","Summer","True","True",1546,5,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.93,1487.01,620.1,1300.68,846.9,485,1.59993,1.48701,0.6201,1.30068,0.8469,0.485,222.5,169.5,182,189.5
"330",574,"R000","Montebello","Lombardia","Pavia",2019-07-29,628,13459.5,21.4323248407643,"Monday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,222.5,169.5,182,189.5
"331",575,"R000","Montebello","Lombardia","Pavia",2019-07-30,580,13177.134,22.7191965517241,"Tuesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,222.5,169.5,182,189.5
"332",576,"R000","Montebello","Lombardia","Pavia",2019-07-31,621,13243.284,21.3257391304348,"Wednesday","7","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,222.5,169.5,182,189.5
"333",577,"R000","Montebello","Lombardia","Pavia",2019-08-01,656,15276.06,23.2866768292683,"Thursday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,223.5,169.5,181,192.5
"334",578,"R000","Montebello","Lombardia","Pavia",2019-08-02,764,18099.45,23.6903795811518,"Friday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,223.5,169.5,181,192.5
"335",579,"R000","Montebello","Lombardia","Pavia",2019-08-03,1012,23983.425,23.6990365612648,"Saturday","8","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,223.5,169.5,181,192.5
"336",580,"R000","Montebello","Lombardia","Pavia",2019-08-04,946,22071.771,23.3316818181818,"Sunday","8","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.47829,0.61839,1.30379,0.8524,0.48644,223.5,169.5,181,192.5
"337",581,"R000","Montebello","Lombardia","Pavia",2019-08-05,633,14083.2,22.2483412322275,"Monday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"338",582,"R000","Montebello","Lombardia","Pavia",2019-08-06,600,13088.655,21.814425,"Tuesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"339",583,"R000","Montebello","Lombardia","Pavia",2019-08-07,628,14318.856,22.8007261146497,"Wednesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"340",584,"R000","Montebello","Lombardia","Pavia",2019-08-08,670,16181.856,24.152023880597,"Thursday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"341",585,"R000","Montebello","Lombardia","Pavia",2019-08-09,675,15403.473,22.81996,"Friday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"342",586,"R000","Montebello","Lombardia","Pavia",2019-08-10,990,23288.958,23.5242,"Saturday","8","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"343",587,"R000","Montebello","Lombardia","Pavia",2019-08-11,882,21381.462,24.2420204081633,"Sunday","8","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.59234,1.47879,0.61388,1.30454,0.8534,0.48467,223.5,169.5,181,192.5
"344",588,"R000","Montebello","Lombardia","Pavia",2019-08-12,648,17093.835,26.379375,"Monday","8","2019","Summer","False","False",1546,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"345",589,"R000","Montebello","Lombardia","Pavia",2019-08-13,669,15962.022,23.8595246636771,"Tuesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"346",590,"R000","Montebello","Lombardia","Pavia",2019-08-14,667,16276.167,24.4020494752624,"Wednesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"347",591,"R000","Montebello","Lombardia","Pavia",2019-08-15,254,6742.305,26.5445078740157,"Thursday","8","2019","Summer","False","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"348",592,"R000","Montebello","Lombardia","Pavia",2019-08-16,668,17024.391,25.4856152694611,"Friday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"349",593,"R000","Montebello","Lombardia","Pavia",2019-08-17,973,22139.379,22.7537297019527,"Saturday","8","2019","Summer","True","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"350",594,"R000","Montebello","Lombardia","Pavia",2019-08-18,843,21294.549,25.2604377224199,"Sunday","8","2019","Summer","True","True",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.29011,0.8385,0.45856,223.5,169.5,181,192.5
"351",595,"R000","Montebello","Lombardia","Pavia",2019-08-19,683,15347.016,22.4700087847731,"Monday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5718,1.4588,0.60974,1.29007,0.8371,0.45556,223.5,169.5,181,192.5
"352",596,"R000","Montebello","Lombardia","Pavia",2019-08-20,591,14091.975,23.8442893401015,"Tuesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5718,1.4588,0.60974,1.29007,0.8371,0.45556,223.5,169.5,181,192.5
"353",597,"R000","Montebello","Lombardia","Pavia",2019-08-21,700,18677.304,26.6818628571429,"Wednesday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5718,1.4588,0.60974,1.29007,0.8371,0.45556,223.5,169.5,181,192.5
"354",598,"R000","Montebello","Lombardia","Pavia",2019-08-22,679,16597.602,24.4441855670103,"Thursday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5718,1.4588,0.60974,1.29007,0.8371,0.45556,223.5,169.5,181,192.5
"355",599,"R000","Montebello","Lombardia","Pavia",2019-08-23,826,19802.421,23.9738753026634,"Friday","8","2019","Summer","False","False",1546,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5718,1.4588,0.60974,1.29007,0.8371,0.45556,223.5,169.5,181,192.5
