"2020-10-29",12289.8868330889
"2020-10-30",12467.5651600894
"2020-10-31",12555.209048449
"2020-11-01",12642.8529368087
"2020-11-02",12092.6405143602
"2020-11-03",11542.4280919116
"2020-11-04",10499.5792447358
"2020-11-05",9456.73039755996
"2020-11-06",8583.83076617187
"2020-11-07",7710.93113478378
"2020-11-08",7081.22559083097
"2020-11-09",6451.52004687816
"2020-11-10",6590.11005853673
"2020-11-11",6728.7000701953
"2020-11-12",6964.15535503887
"2020-11-13",7199.61063988243
"2020-11-14",7279.67806094524
"2020-11-15",7359.74548200805
"2020-11-16",7482.51552103769
"2020-11-17",7605.28556006733
"2020-11-18",7770.03667649012
"2020-11-19",7934.78779291291
"2020-11-20",8068.89064695473
"2020-11-21",8202.99350099655
"2020-11-22",8383.67731608414
"2020-11-23",8564.36113117174
"2020-11-24",8782.7881462917
"2020-11-25",9001.21516141166
"2020-11-26",9351.96197184031
"2020-11-27",9702.70878226895
"2020-11-28",10054.2626322207
"2020-11-29",10405.8164821725
"2020-11-30",10507.746214873
"2020-12-01",10609.6759475735
"2020-12-02",10717.459052507
"2020-12-03",10825.2421574406
"2020-12-04",10861.1960182049
"2020-12-05",10897.1498789691
"2020-12-06",11155.766312023
"2020-12-07",11414.3827450769
"2020-12-08",12015.0292036866
"2020-12-09",12615.6756622964
"2020-12-10",13168.1511311235
"2020-12-11",13720.6265999506
"2020-12-12",14343.5154187641
"2020-12-13",14966.4042375777
"2020-12-14",15631.1452486862
"2020-12-15",16295.8862597946
"2020-12-16",16713.622084966
"2020-12-17",17131.3579101374
"2020-12-18",17419.7902515501
"2020-12-19",17708.2225929629
"2020-12-20",17259.1268331728
"2020-12-21",16810.0310733827
"2020-12-22",15912.9703455876
"2020-12-23",15015.9096177924
"2020-12-24",14289.6637463383
"2020-12-25",13563.4178748843
"2020-12-26",13251.4944787342
"2020-12-27",12939.5710825842
"2020-12-28",12766.1517513738
"2020-12-29",12592.7324201633
"2020-12-30",12495.0000190145
"2020-12-31",12397.2676178657
"2021-01-01",12276.7708642682
"2021-01-02",12156.2741106706
"2021-01-03",12298.651048909
"2021-01-04",12441.0279871475
"2021-01-05",12804.477513757
"2021-01-06",13167.9270403664
"2021-01-07",13011.2403286921
"2021-01-08",12854.5536170178
"2021-01-09",12663.3543323116
"2021-01-10",12472.1550476054
"2021-01-11",12244.3916450192
"2021-01-12",12016.628242433
"2021-01-13",11806.2984076499
"2021-01-14",11595.9685728668
"2021-01-15",11187.2921923068
"2021-01-16",10778.6158117467
"2021-01-17",10225.1119624779
"2021-01-18",9671.60811320906
"2021-01-19",9281.65863576431
"2021-01-20",8891.70915831956
"2021-01-21",9291.63865514442
"2021-01-22",9691.56815196928
"2021-01-23",10327.962513181
"2021-01-24",10964.3568743927
"2021-01-25",11539.5532477401
"2021-01-26",12114.7496210875
"2021-01-27",12369.1617219803
"2021-01-28",12623.5738228731
"2021-01-29",12606.1716353221
"2021-01-30",12588.769447771
"2021-01-31",12593.6966994104
"2021-02-01",12598.6239510499
"2021-02-02",12728.3304214822
"2021-02-03",12858.0368919145
"2021-02-04",12932.7199400214
"2021-02-05",13007.4029881282
"2021-02-06",13077.9614194761
"2021-02-07",13148.519850824
"2021-02-08",13302.4829718823
"2021-02-09",13456.4460929406
"2021-02-10",13796.8335057327
"2021-02-11",14137.2209185248
"2021-02-12",14606.5274216713
"2021-02-13",15075.8339248179
"2021-02-14",15004.3008717317
"2021-02-15",14932.7678186456
"2021-02-16",14691.2300981922
"2021-02-17",14449.6923777389
"2021-02-18",13936.2806558287
"2021-02-19",13422.8689339185
"2021-02-20",13062.5355799716
"2021-02-21",12702.2022260247
"2021-02-22",12770.9457859271
"2021-02-23",12839.6893458296
"2021-02-24",12860.9650569005
"2021-02-25",12882.2407679714
"2021-02-26",12783.1197747578
"2021-02-27",12683.9987815442
"2021-02-28",12452.6892601903
"2021-03-01",12221.3797388363
"2021-03-02",11526.4262568837
"2021-03-03",10831.472774931
"2021-03-04",10313.229000807
"2021-03-05",9794.98522668302
"2021-03-06",9716.34806667537
"2021-03-07",9637.71090666772
"2021-03-08",9787.69626904402
"2021-03-09",9937.68163142033
"2021-03-10",10215.4733403306
"2021-03-11",10493.2650492409
"2021-03-12",10357.2143808552
"2021-03-13",10221.1637124695
"2021-03-14",9859.62986883607
"2021-03-15",9498.0960252026
"2021-03-16",9147.5198115667
"2021-03-17",8796.9435979308
"2021-03-18",8634.18970086081
"2021-03-19",8471.43580379083
"2021-03-20",8467.31857534477
"2021-03-21",8463.2013468987
"2021-03-22",8535.82952096041
"2021-03-23",8608.45769502211
"2021-03-24",8711.13429423789
"2021-03-25",8813.81089345368
"2021-03-26",9042.30871907969
"2021-03-27",9270.80654470571
"2021-03-28",9526.46049094911
"2021-03-29",9782.11443719251
"2021-03-30",9878.75733510436
"2021-03-31",9975.40023301622
"2021-04-01",10117.6998479135
"2021-04-02",10259.9994628108
"2021-04-03",10303.9289213813
"2021-04-04",10347.8583799517
"2021-04-05",10506.5450976814
"2021-04-06",10665.2318154111
"2021-04-07",10901.4092311893
"2021-04-08",11137.5866469676
"2021-04-09",11455.1763056733
"2021-04-10",11772.7659643789
"2021-04-11",12105.0332583874
"2021-04-12",12437.3005523959
"2021-04-13",12806.7585779409
"2021-04-14",13176.2166034859
"2021-04-15",13447.6495234066
"2021-04-16",13719.0824433272
"2021-04-17",13726.3384706642
"2021-04-18",13733.5944980012
"2021-04-19",13840.1437876847
"2021-04-20",13946.6930773681
"2021-04-21",14031.0592581043
"2021-04-22",14115.4254388405
"2021-04-23",14230.4744303884
"2021-04-24",14345.5234219363
"2021-04-25",14442.3795716433
"2021-04-26",14539.2357213502
"2021-04-27",14403.46758665
"2021-04-28",14267.6994519498
"2021-04-29",14099.7573889492
"2021-04-30",13931.8153259485
"2021-05-01",13775.5128332906
"2021-05-02",13619.2103406327
"2021-05-03",13523.2908746352
"2021-05-04",13427.3714086377
"2021-05-05",13360.9148436807
"2021-05-06",13294.4582787237
"2021-05-07",13274.7982468709
"2021-05-08",13255.1382150182
"2021-05-09",13308.754643835
"2021-05-10",13362.3710726519
"2021-05-11",13427.536820702
"2021-05-12",13492.702568752
"2021-05-13",13596.3057590771
"2021-05-14",13699.9089494023
"2021-05-15",13819.406608833
"2021-05-16",13938.9042682637
"2021-05-17",14182.1808204988
"2021-05-18",14425.4573727339
"2021-05-19",14837.1813980219
"2021-05-20",15248.9054233099
"2021-05-21",15298.5326836692
"2021-05-22",15348.1599440286
"2021-05-23",15226.803531268
"2021-05-24",15105.4471185075
"2021-05-25",14901.3800130077
"2021-05-26",14697.3129075079
"2021-05-27",14615.3325593055
"2021-05-28",14533.3522111031
"2021-05-29",14907.6761242658
"2021-05-30",15282.0000374285
"2021-05-31",15394.2902178412
"2021-06-01",15506.5803982539
"2021-06-02",15500.1012677974
"2021-06-03",15493.6221373409
"2021-06-04",15530.623290737
"2021-06-05",15567.6244441331
"2021-06-06",15447.6908711116
"2021-06-07",15327.75729809
"2021-06-08",15352.1447184992
"2021-06-09",15376.5321389083
"2021-06-10",15292.7216112628
"2021-06-11",15208.9110836172
"2021-06-12",15107.3518033282
"2021-06-13",15005.7925230391
"2021-06-14",15062.0192244298
"2021-06-15",15118.2459258205
"2021-06-16",15194.1023121603
"2021-06-17",15269.9586985001
"2021-06-18",15264.74127708
"2021-06-19",15259.52385566
"2021-06-20",15290.9238363097
"2021-06-21",15322.3238169593
"2021-06-22",15259.5564540846
"2021-06-23",15196.7890912098
"2021-06-24",15084.9351533078
"2021-06-25",14973.0812154057
"2021-06-26",14943.4528310974
"2021-06-27",14913.8244467892
"2021-06-28",14929.109774004
"2021-06-29",14944.3951012189
"2021-06-30",15397.8698223855
"2021-07-01",15851.3445435521
"2021-07-02",16161.7067160457
"2021-07-03",16472.0688885393
"2021-07-04",16692.9376728575
"2021-07-05",16913.8064571757
"2021-07-06",16973.7364887735
"2021-07-07",17033.6665203712
"2021-07-08",17022.9039173537
"2021-07-09",17012.1413143363
"2021-07-10",17404.6356041991
"2021-07-11",17797.1298940619
"2021-07-12",18126.0538574688
"2021-07-13",18454.9778208757
"2021-07-14",18658.2703370715
"2021-07-15",18861.5628532672
"2021-07-16",18649.8230336649
"2021-07-17",18438.0832140625
"2021-07-18",18083.1767098259
"2021-07-19",17728.2702055892
"2021-07-20",17448.4175750757
"2021-07-21",17168.5649445622
"2021-07-22",17084.0738893938
"2021-07-23",16999.5828342253
"2021-07-24",17052.7831170239
"2021-07-25",17105.9833998225
"2021-07-26",17100.3328981931
"2021-07-27",17094.6823965638
"2021-07-28",17129.0836066433
"2021-07-29",17163.4848167229
"2021-07-30",17133.4859456713
"2021-07-31",17103.4870746197
"2021-08-01",16998.2424442589
"2021-08-02",16892.9978138981
"2021-08-03",16500.2586043274
"2021-08-04",16107.5193947568
"2021-08-05",15719.3596425016
"2021-08-06",15331.1998902464
"2021-08-07",15020.3958827925
"2021-08-08",14709.5918753385
"2021-08-09",14559.8340466537
"2021-08-10",14410.0762179689
"2021-08-11",14597.277385214
"2021-08-12",14784.4785524591
"2021-08-13",15062.1681956068
"2021-08-14",15339.8578387545
"2021-08-15",15632.6180435031
"2021-08-16",15925.3782482517
"2021-08-17",15919.5748691162
"2021-08-18",15913.7714899807
"2021-08-19",15718.869466313
"2021-08-20",15523.9674426452
"2021-08-21",15331.9940029445
"2021-08-22",15140.0205632437
"2021-08-23",15224.4441901298
"2021-08-24",15308.867817016
"2021-08-25",15637.1521141413
"2021-08-26",15965.4364112667
"2021-08-27",16307.2737925007
"2021-08-28",16649.1111737347
"2021-08-29",17039.8247489445
"2021-08-30",17430.5383241543
"2021-08-31",17505.3057000143
"2021-09-01",17580.0730758743
"2021-09-02",17516.7776455692
"2021-09-03",17453.4822152641
"2021-09-04",17256.3613790175
"2021-09-05",17059.2405427709
"2021-09-06",16835.6221083864
"2021-09-07",16612.003674002
"2021-09-08",16523.3822583927
"2021-09-09",16434.7608427835
"2021-09-10",16343.2398213858
"2021-09-11",16251.7187999881
"2021-09-12",16188.679325434
"2021-09-13",16125.63985088
"2021-09-14",16244.5646465312
"2021-09-15",16363.4894421824
"2021-09-16",16383.891520709
"2021-09-17",16404.2935992356
"2021-09-18",16374.6966250523
"2021-09-19",16345.0996508689
"2021-09-20",16298.2424158755
"2021-09-21",16251.385180882
"2021-09-22",16273.9375377082
"2021-09-23",16296.4898945343
"2021-09-24",16371.8435145113
"2021-09-25",16447.1971344882
"2021-09-26",16403.4109323896
"2021-09-27",16359.624730291
"2021-09-28",16256.05915526
"2021-09-29",16152.493580229
"2021-09-30",16100.4744139742
"2021-10-01",16048.4552477193
"2021-10-02",16150.4296656073
"2021-10-03",16252.4040834953
"2021-10-04",16356.7762529163
"2021-10-05",16461.1484223372
"2021-10-06",16492.8818834
"2021-10-07",16524.6153444627
"2021-10-08",16522.2016303292
"2021-10-09",16519.7879161956
"2021-10-10",16674.7649455698
"2021-10-11",16829.741974944
"2021-10-12",17104.7990260833
"2021-10-13",17379.8560772226
"2021-10-14",17380.0617628946
"2021-10-15",17380.2674485667
"2021-10-16",17283.7571083221
"2021-10-17",17187.2467680775
"2021-10-18",16930.7572433251
"2021-10-19",16674.2677185727
"2021-10-20",16640.0047353399
"2021-10-21",16605.7417521071
"2021-10-22",16836.1240463458
"2021-10-23",17066.5063405846
"2021-10-24",17250.3204071133
"2021-10-25",17434.134473642
"2021-10-26",17572.2847979791
"2021-10-27",17710.4351223162
"2021-10-28",17973.9547420129
"2021-10-29",18237.4743617096
"2021-10-30",18324.8269051358
"2021-10-31",18412.179448562
"2021-11-01",18298.6927718063
"2021-11-02",18185.2060950506
"2021-11-03",17977.6805466435
"2021-11-04",17770.1549982364
"2021-11-05",17437.8267393405
"2021-11-06",17105.4984804445
"2021-11-07",17149.1501284846
"2021-11-08",17192.8017765247
"2021-11-09",17326.4505473364
"2021-11-10",17460.0993181481
"2021-11-11",17493.6987997752
"2021-11-12",17527.2982814022
"2021-11-13",17490.7736482836
"2021-11-14",17454.249015165
"2021-11-15",17540.831290275
"2021-11-16",17627.413565385
"2021-11-17",17673.5232084551
"2021-11-18",17719.6328515252
"2021-11-19",17674.3212878227
"2021-11-20",17629.0097241202
"2021-11-21",17593.6848537081
"2021-11-22",17558.359983296
"2021-11-23",17594.5627636285
"2021-11-24",17630.765543961
"2021-11-25",17741.7476047978
"2021-11-26",17852.7296656346
"2021-11-27",17905.7207114638
"2021-11-28",17958.711757293
"2021-11-29",17870.4715959642
"2021-11-30",17782.2314346355
"2021-12-01",17637.2389766137
"2021-12-02",17492.2465185918
"2021-12-03",17459.0663113316
"2021-12-04",17425.8861040713
"2021-12-05",17196.0982136976
"2021-12-06",16966.3103233238
"2021-12-07",16890.1054766965
"2021-12-08",16813.9006300692
"2021-12-09",16877.8695193647
"2021-12-10",16941.8384086602
"2021-12-11",17426.9433002801
"2021-12-12",17912.0481919001
"2021-12-13",18989.8518860582
"2021-12-14",20067.6555802163
"2021-12-15",21131.9543397523
"2021-12-16",22196.2530992883
"2021-12-17",22891.4001624635
"2021-12-18",23586.5472256388
"2021-12-19",23779.2797312106
"2021-12-20",23972.0122367824
"2021-12-21",22536.0595697222
"2021-12-22",21100.1069026621
"2021-12-23",20170.5562845293
"2021-12-24",19241.0056663964
"2021-12-25",18893.6878151088
"2021-12-26",18546.3699638212
"2021-12-27",17920.9825952664
"2021-12-28",17295.5952267115
"2021-12-29",17518.0697811255
"2021-12-30",17740.5443355396
"2021-12-31",17376.5671045534
"2022-01-01",17012.5898735673
"2022-01-02",17287.1755757099
"2022-01-03",17561.7612778526
"2022-01-04",18172.5923686934
"2022-01-05",18783.4234595342
"2022-01-06",18481.8975053808
"2022-01-07",18180.3715512274
"2022-01-08",17557.5471115816
"2022-01-09",16934.7226719358
"2022-01-10",16602.873060731
"2022-01-11",16271.0234495262
"2022-01-12",16569.9803786317
"2022-01-13",16868.9373077372
"2022-01-14",17178.9048996385
"2022-01-15",17488.8724915398
"2022-01-16",17412.1314292423
"2022-01-17",17335.3903669447
"2022-01-18",16956.741198821
"2022-01-19",16578.0920306973
"2022-01-20",16283.7986929001
"2022-01-21",15989.505355103
"2022-01-22",15906.4199384634
"2022-01-23",15823.3345218238
"2022-01-24",16075.0269448768
"2022-01-25",16326.7193679299
"2022-01-26",16457.8796230009
"2022-01-27",16589.0398780719
"2022-01-28",16737.6014395757
"2022-01-29",16886.1630010794
"2022-01-30",16819.1739995278
"2022-01-31",16752.1849979762
"2022-02-01",16345.8800242272
"2022-02-02",15939.5750504782
"2022-02-03",15749.6059932069
"2022-02-04",15559.6369359356
"2022-02-05",15574.2801205919
"2022-02-06",15588.9233052481
"2022-02-07",15794.2066755047
"2022-02-08",15999.4900457612
"2022-02-09",16249.5250615878
"2022-02-10",16499.5600774143
"2022-02-11",16576.8349040461
"2022-02-12",16654.1097306779
"2022-02-13",16650.3539232204
"2022-02-14",16646.598115763
"2022-02-15",16691.4812116222
"2022-02-16",16736.3643074815
"2022-02-17",16718.2786649842
"2022-02-18",16700.193022487
"2022-02-19",16691.5942653153
"2022-02-20",16682.9955081435
"2022-02-21",16669.3485436287
"2022-02-22",16655.701579114
"2022-02-23",16756.6365602581
"2022-02-24",16857.5715414023
"2022-02-25",17077.6172361025
"2022-02-26",17297.6629308028
"2022-02-27",17364.6076893705
"2022-02-28",17431.5524479382
"2022-03-01",17341.6060837797
"2022-03-02",17251.6597196212
"2022-03-03",17080.9992507781
"2022-03-04",16910.3387819351
"2022-03-05",16779.4280142257
"2022-03-06",16648.5172465163
"2022-03-07",16645.5513007737
"2022-03-08",16642.5853550311
"2022-03-09",16569.9636376032
"2022-03-10",16497.3419201752
"2022-03-11",16439.0067944271
"2022-03-12",16380.671668679
"2022-03-13",16355.3865891204
"2022-03-14",16330.1015095618
"2022-03-15",16298.5089815025
"2022-03-16",16266.9164534432
"2022-03-17",16296.1793520534
"2022-03-18",16325.4422506637
"2022-03-19",16349.3468954601
"2022-03-20",16373.2515402565
"2022-03-21",16420.5122934271
"2022-03-22",16467.7730465978
"2022-03-23",16622.1374817579
"2022-03-24",16776.501916918
"2022-03-25",16716.7502344051
"2022-03-26",16656.9985518923
"2022-03-27",16600.6254129311
"2022-03-28",16544.2522739699
"2022-03-29",16574.4534891351
"2022-03-30",16604.6547043004
"2022-03-31",16540.4859199552
"2022-04-01",16476.3171356099
"2022-04-02",16610.2427066759
"2022-04-03",16744.1682777419
"2022-04-04",16812.0313022238
"2022-04-05",16879.8943267057
"2022-04-06",17006.3649965096
"2022-04-07",17132.8356663136
"2022-04-08",17395.8715766242
"2022-04-09",17658.9074869348
"2022-04-10",18173.7069536851
"2022-04-11",18688.5064204354
"2022-04-12",18593.8447543352
"2022-04-13",18499.1830882349
"2022-04-14",18145.0795508914
"2022-04-15",17790.9760135479
"2022-04-16",17562.4092650461
"2022-04-17",17333.8425165443
"2022-04-18",16986.1069178764
"2022-04-19",16638.3713192084
"2022-04-20",17344.6941499657
"2022-04-21",18051.0169807231
"2022-04-22",18452.8589598466
"2022-04-23",18854.7009389701
"2022-04-24",18717.035605964
"2022-04-25",18579.3702729579
"2022-04-26",18480.9805766527
"2022-04-27",18382.5908803475
"2022-04-28",18177.5242826338
"2022-04-29",17972.4576849201
"2022-04-30",17718.149243354
