,id_ristorante,Location,Regione,Provincia,data,scontrini,lordototale,Prezzo_medio_per_scontrino,Giorno,Month,Year,Season,Weekend,Festivo,Popolazione,Precipitazioni(mm),Pioggia,ColoreCOVID,Dose1,Dose2,DoseUnica,Booster1,Booster3Dosi,Booster2,Dose1Cum,Dose2Cum,DoseUnicaCum,Booster1Cum,Booster3DosiCum,Booster2Cum,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO
3644,R005,Voghera,Lombardia,Pavia,2019-04-28,642.0,12875.058,20.054607476635514,Sunday,4,2019,Spring,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,R005,Voghera,Lombardia,Pavia,2019-04-29,692.0,12792.870000000004,18.48680635838151,Monday,4,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,1625.87,1519.7,656.03,1337.46,874.8,511.0,1.62587,1.5197,0.65603,1.33746,0.8747999999999999,0.511
3646,R005,Voghera,Lombardia,Pavia,2019-04-30,873.0,16884.747,19.3410618556701,Tuesday,4,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,R005,Voghera,Lombardia,Pavia,2019-05-01,690.0,14313.942,20.74484347826087,Wednesday,5,2019,Spring,False,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,R005,Voghera,Lombardia,Pavia,2019-05-02,681.0,13275.954000000002,19.494792951541854,Thursday,5,2019,Spring,False,False,39051,3.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
3649,R005,Voghera,Lombardia,Pavia,2019-05-03,981.0,18590.877,18.950944954128442,Friday,5,2019,Spring,False,False,39051,3.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3650,R005,Voghera,Lombardia,Pavia,2019-05-04,923.0,20792.7,22.5273022751896,Saturday,5,2019,Spring,True,False,39051,4.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3651,R005,Voghera,Lombardia,Pavia,2019-05-05,681.0,15311.187000000002,22.48338766519824,Sunday,5,2019,Spring,True,True,39051,17.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
3652,R005,Voghera,Lombardia,Pavia,2019-05-06,719.0,13025.232,18.115760778859528,Monday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,1627.81,1519.07,645.01,1335.26,869.9,504.22,1.62781,1.51907,0.64501,1.33526,0.8699,0.50422
3653,R005,Voghera,Lombardia,Pavia,2019-05-07,682.0,13066.569,19.159192082111435,Tuesday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,R005,Voghera,Lombardia,Pavia,2019-05-08,729.0,15434.118000000002,21.17162962962963,Wednesday,5,2019,Spring,False,False,39051,8.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
3655,R005,Voghera,Lombardia,Pavia,2019-05-09,778.0,16423.695000000003,21.11014781491003,Thursday,5,2019,Spring,False,False,39051,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
3656,R005,Voghera,Lombardia,Pavia,2019-05-10,919.0,20225.403,22.00805549510337,Friday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,R005,Voghera,Lombardia,Pavia,2019-05-11,797.0,17981.946,22.562040150564616,Saturday,5,2019,Spring,True,False,39051,1.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
3658,R005,Voghera,Lombardia,Pavia,2019-05-12,612.0,14044.293,22.948191176470587,Sunday,5,2019,Spring,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,R005,Voghera,Lombardia,Pavia,2019-05-13,628.0,11989.323,19.091278662420383,Monday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,1625.82,1518.33,652.32,1330.75,866.0,495.0,1.62582,1.51833,0.65232,1.33075,0.866,0.495
3660,R005,Voghera,Lombardia,Pavia,2019-05-14,703.0,13672.989,19.449486486486485,Tuesday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,R005,Voghera,Lombardia,Pavia,2019-05-15,712.0,15232.347,21.393745786516853,Wednesday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,R005,Voghera,Lombardia,Pavia,2019-05-16,990.0,17929.89,18.111,Thursday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,R005,Voghera,Lombardia,Pavia,2019-05-17,1035.0,21727.656,20.992904347826087,Friday,5,2019,Spring,False,False,39051,6.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
3664,R005,Voghera,Lombardia,Pavia,2019-05-18,881.0,18730.467,21.260461975028377,Saturday,5,2019,Spring,True,False,39051,13.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
3665,R005,Voghera,Lombardia,Pavia,2019-05-19,581.0,13044.267000000002,22.451406196213426,Sunday,5,2019,Spring,True,True,39051,4.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
3666,R005,Voghera,Lombardia,Pavia,2019-05-20,655.0,13350.555,20.38252671755725,Monday,5,2019,Spring,False,False,39051,0.6,True,,,,,,,,,,,,,,1624.17,1517.75,651.65,1343.5,874.6,501.89,1.6241700000000001,1.51775,0.65165,1.3435,0.8746,0.50189
3667,R005,Voghera,Lombardia,Pavia,2019-05-21,749.0,14364.729000000005,19.178543391188256,Tuesday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,R005,Voghera,Lombardia,Pavia,2019-05-22,737.0,15209.775,20.637415196743554,Wednesday,5,2019,Spring,False,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,R005,Voghera,Lombardia,Pavia,2019-05-23,758.0,16116.138,21.26139577836412,Thursday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,R005,Voghera,Lombardia,Pavia,2019-05-24,1072.0,23424.876,21.85156343283582,Friday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,R005,Voghera,Lombardia,Pavia,2019-05-25,845.0,18626.085000000003,22.04270414201184,Saturday,5,2019,Spring,True,False,39051,1.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3672,R005,Voghera,Lombardia,Pavia,2019-05-26,651.0,15594.687000000002,23.954972350230417,Sunday,5,2019,Spring,True,True,39051,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3673,R005,Voghera,Lombardia,Pavia,2019-05-27,721.0,13067.244000000002,18.12377808599168,Monday,5,2019,Spring,False,False,39051,6.2,True,,,,,,,,,,,,,,1631.14,1524.63,652.39,1324.07,858.6,495.22,1.63114,1.5246300000000002,0.65239,1.3240699999999999,0.8586,0.49522000000000005
3674,R005,Voghera,Lombardia,Pavia,2019-05-28,641.0,14472.594,22.578149765990638,Tuesday,5,2019,Spring,False,False,39051,26.4,True,,,,,,,,,,,,,,,,,,,,,,,,,
3675,R005,Voghera,Lombardia,Pavia,2019-05-29,827.0,15161.391,18.333,Wednesday,5,2019,Spring,False,False,39051,1.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3676,R005,Voghera,Lombardia,Pavia,2019-05-30,960.0,18286.344,19.048275,Thursday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,R005,Voghera,Lombardia,Pavia,2019-05-31,1053.0,18756.9,17.812820512820515,Friday,5,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,R005,Voghera,Lombardia,Pavia,2019-06-01,1095.0,19671.498,17.964838356164382,Saturday,6,2019,Spring,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,R005,Voghera,Lombardia,Pavia,2019-06-02,949.0,17487.549,18.427343519494205,Sunday,6,2019,Spring,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,R005,Voghera,Lombardia,Pavia,2019-06-03,630.0,12013.839,19.069585714285715,Monday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,1621.9,1514.36,651.9,1313.11,854.2,498.22,1.6219000000000001,1.51436,0.6518999999999999,1.31311,0.8542000000000001,0.49822000000000005
3681,R005,Voghera,Lombardia,Pavia,2019-06-04,742.0,14339.052,19.324867924528302,Tuesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,R005,Voghera,Lombardia,Pavia,2019-06-05,835.0,15827.751000000002,18.955390419161677,Wednesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,R005,Voghera,Lombardia,Pavia,2019-06-06,798.0,15756.552,19.745052631578947,Thursday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,R005,Voghera,Lombardia,Pavia,2019-06-07,1109.0,24028.164,21.666513976555457,Friday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,R005,Voghera,Lombardia,Pavia,2019-06-08,900.0,19577.808,21.753120000000003,Saturday,6,2019,Spring,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,R005,Voghera,Lombardia,Pavia,2019-06-09,753.0,15747.426,20.912916334661354,Sunday,6,2019,Spring,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,R005,Voghera,Lombardia,Pavia,2019-06-10,671.0,12584.349,18.754618479880776,Monday,6,2019,Spring,False,False,39051,0.4,True,,,,,,,,,,,,,,1605.95,1497.42,640.26,1278.67,824.0,485.25,1.60595,1.49742,0.6402599999999999,1.27867,0.824,0.48525
3688,R005,Voghera,Lombardia,Pavia,2019-06-11,728.0,14445.567,19.842811813186813,Tuesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,R005,Voghera,Lombardia,Pavia,2019-06-12,780.0,15254.595,19.557173076923075,Wednesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,R005,Voghera,Lombardia,Pavia,2019-06-13,734.0,13696.695000000002,18.660347411444143,Thursday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,R005,Voghera,Lombardia,Pavia,2019-06-14,947.0,19383.381,20.46819535374868,Friday,6,2019,Spring,False,False,39051,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3692,R005,Voghera,Lombardia,Pavia,2019-06-15,911.0,20411.001,22.40505049396268,Saturday,6,2019,Spring,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,R005,Voghera,Lombardia,Pavia,2019-06-16,691.0,14533.317,21.03229667149059,Sunday,6,2019,Spring,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,R005,Voghera,Lombardia,Pavia,2019-06-17,735.0,13320.747,18.123465306122448,Monday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,1595.79,1486.77,637.45,1275.79,836.0,466.13,1.59579,1.48677,0.6374500000000001,1.27579,0.836,0.46613
3695,R005,Voghera,Lombardia,Pavia,2019-06-18,649.0,12293.613,18.942392912172572,Tuesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,R005,Voghera,Lombardia,Pavia,2019-06-19,742.0,17726.499,23.89016037735849,Wednesday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,R005,Voghera,Lombardia,Pavia,2019-06-20,813.0,14943.582,18.38078966789668,Thursday,6,2019,Spring,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,R005,Voghera,Lombardia,Pavia,2019-06-21,835.0,16469.190000000002,19.723580838323358,Friday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,R005,Voghera,Lombardia,Pavia,2019-06-22,797.0,17489.736,21.9444617314931,Saturday,6,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,R005,Voghera,Lombardia,Pavia,2019-06-23,693.0,14273.118000000002,20.59612987012987,Sunday,6,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,R005,Voghera,Lombardia,Pavia,2019-06-24,588.0,12407.742,21.101602040816328,Monday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1590.01,1480.69,635.78,1282.37,842.9,478.38,1.59001,1.48069,0.63578,1.2823699999999998,0.8429,0.47837999999999997
3702,R005,Voghera,Lombardia,Pavia,2019-06-25,629.0,12146.598,19.310966613672495,Tuesday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,R005,Voghera,Lombardia,Pavia,2019-06-26,647.0,12587.508000000002,19.455190108191655,Wednesday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,R005,Voghera,Lombardia,Pavia,2019-06-27,646.0,12060.441,18.6694133126935,Thursday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,R005,Voghera,Lombardia,Pavia,2019-06-28,682.0,15610.158,22.888794721407624,Friday,6,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,R005,Voghera,Lombardia,Pavia,2019-06-29,834.0,18009.864,21.594561151079137,Saturday,6,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,R005,Voghera,Lombardia,Pavia,2019-06-30,960.0,18706.14,19.4855625,Sunday,6,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,R005,Voghera,Lombardia,Pavia,2019-07-01,812.0,14003.712,17.245950738916257,Monday,7,2019,Summer,False,False,39051,3.0,True,,,,,,,,,,,,,,1588.76,1478.85,635.16,1287.25,853.2,497.5,1.58876,1.47885,0.63516,1.28725,0.8532000000000001,0.4975
3709,R005,Voghera,Lombardia,Pavia,2019-07-02,852.0,14370.993000000002,16.86736267605634,Tuesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,R005,Voghera,Lombardia,Pavia,2019-07-03,754.0,12480.291,16.552110079575595,Wednesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,R005,Voghera,Lombardia,Pavia,2019-07-04,749.0,12804.345,17.09525367156208,Thursday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,R005,Voghera,Lombardia,Pavia,2019-07-05,854.0,15512.769000000002,18.164834894613584,Friday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,R005,Voghera,Lombardia,Pavia,2019-07-06,793.0,16528.941000000003,20.843557377049184,Saturday,7,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,R005,Voghera,Lombardia,Pavia,2019-07-07,650.0,13630.977,20.97073384615385,Sunday,7,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,R005,Voghera,Lombardia,Pavia,2019-07-08,707.0,12998.313,18.385166902404528,Monday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1590.42,1480.9,624.3,1291.86,850.5,496.5,1.5904200000000002,1.4809,0.6243,1.29186,0.8505,0.4965
3716,R005,Voghera,Lombardia,Pavia,2019-07-09,658.0,13345.938,20.282580547112463,Tuesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,R005,Voghera,Lombardia,Pavia,2019-07-10,840.0,14693.319,17.492046428571427,Wednesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,R005,Voghera,Lombardia,Pavia,2019-07-11,800.0,13614.831,17.01853875,Thursday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,R005,Voghera,Lombardia,Pavia,2019-07-12,823.0,15335.433,18.633575941676792,Friday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,R005,Voghera,Lombardia,Pavia,2019-07-13,953.0,20024.415,21.01197796432319,Saturday,7,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,R005,Voghera,Lombardia,Pavia,2019-07-14,645.0,14866.578,23.048958139534882,Sunday,7,2019,Summer,True,True,39051,1.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
3722,R005,Voghera,Lombardia,Pavia,2019-07-15,675.0,13182.831,19.53012,Monday,7,2019,Summer,False,False,39051,12.8,True,,,,,,,,,,,,,,1596.75,1484.47,620.52,1310.11,864.4,513.38,1.59675,1.48447,0.62052,1.3101099999999999,0.8644,0.51338
3723,R005,Voghera,Lombardia,Pavia,2019-07-16,617.0,11068.569,17.939333873581848,Tuesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,R005,Voghera,Lombardia,Pavia,2019-07-17,680.0,12431.853,18.282136764705882,Wednesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,R005,Voghera,Lombardia,Pavia,2019-07-18,810.0,13432.149,16.5829,Thursday,7,2019,Summer,False,False,39051,1.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3726,R005,Voghera,Lombardia,Pavia,2019-07-19,829.0,16492.761000000002,19.894765983112187,Friday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,R005,Voghera,Lombardia,Pavia,2019-07-20,790.0,15807.825,20.00990506329114,Saturday,7,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,R005,Voghera,Lombardia,Pavia,2019-07-21,732.0,14539.365,19.862520491803277,Sunday,7,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,R005,Voghera,Lombardia,Pavia,2019-07-22,710.0,13093.596,18.441684507042254,Monday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1599.93,1487.01,620.1,1300.68,846.9,485.0,1.59993,1.48701,0.6201,1.30068,0.8469,0.485
3730,R005,Voghera,Lombardia,Pavia,2019-07-23,635.0,11785.851,18.56039527559055,Tuesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,R005,Voghera,Lombardia,Pavia,2019-07-24,655.0,10916.073,16.66576030534351,Wednesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,R005,Voghera,Lombardia,Pavia,2019-07-25,736.0,13405.797,18.214398097826088,Thursday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,R005,Voghera,Lombardia,Pavia,2019-07-26,990.0,17440.920000000002,17.617090909090912,Friday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,R005,Voghera,Lombardia,Pavia,2019-07-27,908.0,18811.629,20.71765308370044,Saturday,7,2019,Summer,True,False,39051,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
3735,R005,Voghera,Lombardia,Pavia,2019-07-28,733.0,17408.439000000002,23.749575716234656,Sunday,7,2019,Summer,True,True,39051,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
3736,R005,Voghera,Lombardia,Pavia,2019-07-29,688.0,12054.069,17.520449127906975,Monday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1592.01,1478.29,618.39,1303.79,852.4,486.44,1.59201,1.4782899999999999,0.61839,1.30379,0.8523999999999999,0.48644
3737,R005,Voghera,Lombardia,Pavia,2019-07-30,680.0,11914.668,17.521570588235292,Tuesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,R005,Voghera,Lombardia,Pavia,2019-07-31,757.0,13539.339,17.885520475561428,Wednesday,7,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,R005,Voghera,Lombardia,Pavia,2019-08-01,698.0,13557.051,19.42270916905444,Thursday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,R005,Voghera,Lombardia,Pavia,2019-08-02,841.0,16403.283,19.504498216409036,Friday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,R005,Voghera,Lombardia,Pavia,2019-08-03,754.0,15880.158,21.061217506631298,Saturday,8,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,R005,Voghera,Lombardia,Pavia,2019-08-04,612.0,13012.38,21.26205882352941,Sunday,8,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,R005,Voghera,Lombardia,Pavia,2019-08-05,623.0,12920.796,20.739640449438202,Monday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1592.34,1478.79,613.88,1304.54,853.4,484.67,1.5923399999999999,1.47879,0.61388,1.30454,0.8533999999999999,0.48467
3744,R005,Voghera,Lombardia,Pavia,2019-08-06,616.0,11606.49,18.841704545454544,Tuesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,R005,Voghera,Lombardia,Pavia,2019-08-07,629.0,12786.795000000002,20.328767885532596,Wednesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,R005,Voghera,Lombardia,Pavia,2019-08-08,690.0,13645.476,19.776052173913044,Thursday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,R005,Voghera,Lombardia,Pavia,2019-08-09,708.0,14294.421,20.189860169491524,Friday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,R005,Voghera,Lombardia,Pavia,2019-08-10,644.0,13501.917,20.965709627329193,Saturday,8,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,R005,Voghera,Lombardia,Pavia,2019-08-11,596.0,12147.84,20.382281879194633,Sunday,8,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,R005,Voghera,Lombardia,Pavia,2019-08-12,560.0,11624.526000000002,20.758082142857145,Monday,8,2019,Summer,False,False,39051,0.2,True,,,,,,,,,,,,,,1579.93,1466.93,606.26,1290.11,838.5,458.56,1.57993,1.46693,0.60626,1.2901099999999999,0.8385,0.45856
3751,R005,Voghera,Lombardia,Pavia,2019-08-13,637.0,13509.828,21.208521193092622,Tuesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,R005,Voghera,Lombardia,Pavia,2019-08-14,582.0,12065.760000000002,20.73154639175258,Wednesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,R005,Voghera,Lombardia,Pavia,2019-08-15,328.0,7721.514000000001,23.5412012195122,Thursday,8,2019,Summer,False,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,R005,Voghera,Lombardia,Pavia,2019-08-16,637.0,12498.597,19.621031397174253,Friday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,R005,Voghera,Lombardia,Pavia,2019-08-17,637.0,13526.892000000002,21.235309262166407,Saturday,8,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,R005,Voghera,Lombardia,Pavia,2019-08-18,649.0,14572.197,22.45330816640986,Sunday,8,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,R005,Voghera,Lombardia,Pavia,2019-08-19,605.0,11936.619,19.72994876033058,Monday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1571.8,1458.8,609.74,1290.07,837.1,455.56,1.5717999999999999,1.4587999999999999,0.6097400000000001,1.2900699999999998,0.8371000000000001,0.45556
3758,R005,Voghera,Lombardia,Pavia,2019-08-20,602.0,12297.285000000002,20.427383720930234,Tuesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,R005,Voghera,Lombardia,Pavia,2019-08-21,640.0,12949.713,20.2339265625,Wednesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,R005,Voghera,Lombardia,Pavia,2019-08-22,557.0,11798.865,21.182881508078996,Thursday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,R005,Voghera,Lombardia,Pavia,2019-08-23,768.0,14858.694,19.3472578125,Friday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,R005,Voghera,Lombardia,Pavia,2019-08-24,742.0,15868.278000000002,21.38581940700809,Saturday,8,2019,Summer,True,False,39051,0.8,True,,,,,,,,,,,,,,,,,,,,,,,,,
3763,R005,Voghera,Lombardia,Pavia,2019-08-25,646.0,14217.93,22.009179566563468,Sunday,8,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,R005,Voghera,Lombardia,Pavia,2019-08-26,694.0,13433.094,19.356043227665705,Monday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1568.66,1456.84,607.2,1294.46,835.9,466.11,1.5686600000000002,1.45684,0.6072000000000001,1.29446,0.8359,0.46611
3765,R005,Voghera,Lombardia,Pavia,2019-08-27,785.0,15460.902000000002,19.695416560509557,Tuesday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,R005,Voghera,Lombardia,Pavia,2019-08-28,836.0,16548.435,19.794778708133972,Wednesday,8,2019,Summer,False,False,39051,16.2,True,,,,,,,,,,,,,,,,,,,,,,,,,
3767,R005,Voghera,Lombardia,Pavia,2019-08-29,713.0,14027.769000000002,19.67429032258065,Thursday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,R005,Voghera,Lombardia,Pavia,2019-08-30,969.0,19145.781,19.758287925696592,Friday,8,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,R005,Voghera,Lombardia,Pavia,2019-08-31,832.0,17899.947,21.514359375,Saturday,8,2019,Summer,True,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,R005,Voghera,Lombardia,Pavia,2019-09-01,861.0,17900.595,20.790470383275263,Sunday,9,2019,Summer,True,True,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,R005,Voghera,Lombardia,Pavia,2019-09-02,763.0,13622.445000000002,17.853794233289648,Monday,9,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,1566.06,1455.0,606.08,1289.17,824.5,453.57,1.56606,1.455,0.6060800000000001,1.2891700000000001,0.8245,0.45357
3772,R005,Voghera,Lombardia,Pavia,2019-09-03,764.0,15204.105,19.900660994764397,Tuesday,9,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,R005,Voghera,Lombardia,Pavia,2019-09-04,694.0,13167.711,18.9736469740634,Wednesday,9,2019,Summer,False,False,39051,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,R005,Voghera,Lombardia,Pavia,2019-09-05,705.0,15051.177,21.349187234042553,Thursday,9,2019,Summer,False,False,39051,31.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
3775,R005,Voghera,Lombardia,Pavia,2019-09-06,811.0,16685.190000000002,20.57360049321825,Friday,9,2019,Summer,False,False,39051,1.6,True,,,,,,,,,,,,,,,,,,,,,,,,,
