,id_ristorante,Location,Regione,Provincia,data,scontrini,lordototale,Prezzo_medio_per_scontrino,Giorno,Month,Year,Season,Weekend,Festivo,Popolazione,Precipitazioni(mm),Pioggia,ColoreCOVID,Dose1,Dose2,DoseUnica,Booster1,Booster3Dosi,Booster2,Dose1Cum,Dose2Cum,DoseUnicaCum,Booster1Cum,Booster3DosiCum,Booster2Cum,BENZINA,GASOLIO_AUTO,GPL,GASOLIO_RISCALDAMENTO,O.C._FLUIDO_BTZ,O.C._DENSO_BTZ,BENZINA/LITRO,GASOLIO_AUTO/LITRO,GPL/LITRO,GASOLIO_RISCALDAMENTO/LITRO,O.C._FLUIDO_BTZ/LITRO,O.C._DENSO_BTZ/LITRO,Durum_Wheat,Feed_Barley,Maize,Milling_Wheat
0,R000,Montebello,Lombardia,Pavia,2018-01-01,21884.0,500409.9,22.866473222445624,Monday,1,2018,Winter,False,True,1596,8.6,True,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
1,R000,Montebello,Lombardia,Pavia,2018-01-02,,,,Tuesday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
2,R000,Montebello,Lombardia,Pavia,2018-01-03,,,,Wednesday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
3,R000,Montebello,Lombardia,Pavia,2018-01-04,,,,Thursday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
4,R000,Montebello,Lombardia,Pavia,2018-01-05,,,,Friday,1,2018,Winter,False,False,1596,1.0,True,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
5,R000,Montebello,Lombardia,Pavia,2018-01-06,,,,Saturday,1,2018,Winter,True,True,1596,5.4,True,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
6,R000,Montebello,Lombardia,Pavia,2018-01-07,,,,Sunday,1,2018,Winter,True,True,1596,0.4,True,,,,,,,,,,,,,,1554.54,1426.58,677.99,1219.91,815.81,407.41,1.55454,1.42658,0.67799,1.21991,0.8158099999999999,0.40741000000000005,223.5,179.0,176.0,192.0
7,R000,Montebello,Lombardia,Pavia,2018-01-08,,,,Monday,1,2018,Winter,False,False,1596,1.0,True,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,223.5,179.0,176.0,192.0
8,R000,Montebello,Lombardia,Pavia,2018-01-09,,,,Tuesday,1,2018,Winter,False,False,1596,5.2,True,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,223.5,179.0,176.0,192.0
9,R000,Montebello,Lombardia,Pavia,2018-01-10,,,,Wednesday,1,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,223.5,179.0,176.0,192.0
10,R000,Montebello,Lombardia,Pavia,2018-01-11,,,,Thursday,1,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,224.5,182.0,176.0,192.0
11,R000,Montebello,Lombardia,Pavia,2018-01-12,,,,Friday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,224.5,182.0,176.0,192.0
12,R000,Montebello,Lombardia,Pavia,2018-01-13,,,,Saturday,1,2018,Winter,True,False,1596,0.2,True,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,224.5,182.0,176.0,192.0
13,R000,Montebello,Lombardia,Pavia,2018-01-14,,,,Sunday,1,2018,Winter,True,True,1596,,,,,,,,,,,,,,,,1561.51,1435.68,677.6,1230.87,821.34,421.3,1.56151,1.43568,0.6776,1.23087,0.8213400000000001,0.4213,224.5,182.0,176.0,192.0
14,R000,Montebello,Lombardia,Pavia,2018-01-15,,,,Monday,1,2018,Winter,False,False,1596,0.8,True,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,224.5,182.0,176.0,192.0
15,R000,Montebello,Lombardia,Pavia,2018-01-16,,,,Tuesday,1,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,224.5,182.0,176.0,192.0
16,R000,Montebello,Lombardia,Pavia,2018-01-17,,,,Wednesday,1,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,224.5,182.0,176.0,192.0
17,R000,Montebello,Lombardia,Pavia,2018-01-18,,,,Thursday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,226.5,182.0,175.0,192.0
18,R000,Montebello,Lombardia,Pavia,2018-01-19,,,,Friday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,226.5,182.0,175.0,192.0
19,R000,Montebello,Lombardia,Pavia,2018-01-20,,,,Saturday,1,2018,Winter,True,False,1596,,,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,226.5,182.0,175.0,192.0
20,R000,Montebello,Lombardia,Pavia,2018-01-21,,,,Sunday,1,2018,Winter,True,True,1596,,,,,,,,,,,,,,,,1566.62,1441.24,677.56,1242.54,832.9,421.1,1.56662,1.44124,0.6775599999999999,1.24254,0.8329,0.42110000000000003,226.5,182.0,175.0,192.0
21,R000,Montebello,Lombardia,Pavia,2018-01-22,,,,Monday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,226.5,182.0,175.0,192.0
22,R000,Montebello,Lombardia,Pavia,2018-01-23,,,,Tuesday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,226.5,182.0,175.0,192.0
23,R000,Montebello,Lombardia,Pavia,2018-01-24,,,,Wednesday,1,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,226.5,182.0,175.0,192.0
24,R000,Montebello,Lombardia,Pavia,2018-01-25,,,,Thursday,1,2018,Winter,False,False,1596,1.4,True,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,227.5,182.0,175.0,192.0
25,R000,Montebello,Lombardia,Pavia,2018-01-26,,,,Friday,1,2018,Winter,False,False,1596,3.0,True,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,227.5,182.0,175.0,192.0
26,R000,Montebello,Lombardia,Pavia,2018-01-27,,,,Saturday,1,2018,Winter,True,False,1596,1.8,True,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,227.5,182.0,175.0,192.0
27,R000,Montebello,Lombardia,Pavia,2018-01-28,,,,Sunday,1,2018,Winter,True,True,1596,0.2,True,,,,,,,,,,,,,,1571.37,1446.52,677.48,1235.87,826.01,413.74,1.57137,1.44652,0.67748,1.2358699999999998,0.82601,0.41374,227.5,182.0,175.0,192.0
28,R000,Montebello,Lombardia,Pavia,2018-01-29,,,,Monday,1,2018,Winter,False,False,1596,0.4,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
29,R000,Montebello,Lombardia,Pavia,2018-01-30,,,,Tuesday,1,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
30,R000,Montebello,Lombardia,Pavia,2018-01-31,,,,Wednesday,1,2018,Winter,False,False,1596,3.2,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
31,R000,Montebello,Lombardia,Pavia,2018-02-01,17490.0,387601.2,22.161303602058318,Thursday,2,2018,Winter,False,False,1596,0.6,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
32,R000,Montebello,Lombardia,Pavia,2018-02-02,,,,Friday,2,2018,Winter,False,False,1596,1.2,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
33,R000,Montebello,Lombardia,Pavia,2018-02-03,,,,Saturday,2,2018,Winter,True,False,1596,,,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
34,R000,Montebello,Lombardia,Pavia,2018-02-04,,,,Sunday,2,2018,Winter,True,True,1596,0.2,True,,,,,,,,,,,,,,1572.83,1447.78,677.71,1239.6,824.93,412.07,1.57283,1.44778,0.67771,1.2395999999999998,0.8249299999999999,0.41207,227.5,182.0,175.0,192.0
35,R000,Montebello,Lombardia,Pavia,2018-02-05,,,,Monday,2,2018,Winter,False,False,1596,8.4,True,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,227.5,182.0,175.0,192.0
36,R000,Montebello,Lombardia,Pavia,2018-02-06,,,,Tuesday,2,2018,Winter,False,False,1596,10.0,True,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,227.5,182.0,175.0,192.0
37,R000,Montebello,Lombardia,Pavia,2018-02-07,,,,Wednesday,2,2018,Winter,False,False,1596,1.2,True,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,227.5,182.0,175.0,192.0
38,R000,Montebello,Lombardia,Pavia,2018-02-08,,,,Thursday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,226.5,182.0,174.0,192.0
39,R000,Montebello,Lombardia,Pavia,2018-02-09,,,,Friday,2,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,226.5,182.0,174.0,192.0
40,R000,Montebello,Lombardia,Pavia,2018-02-10,,,,Saturday,2,2018,Winter,True,False,1596,,,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,226.5,182.0,174.0,192.0
41,R000,Montebello,Lombardia,Pavia,2018-02-11,,,,Sunday,2,2018,Winter,True,True,1596,,,,,,,,,,,,,,,,1573.42,1447.59,670.96,1225.59,817.34,407.55,1.57342,1.44759,0.67096,1.22559,0.8173400000000001,0.40755,226.5,182.0,174.0,192.0
42,R000,Montebello,Lombardia,Pavia,2018-02-12,,,,Monday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,226.5,182.0,174.0,192.0
43,R000,Montebello,Lombardia,Pavia,2018-02-13,,,,Tuesday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,226.5,182.0,174.0,192.0
44,R000,Montebello,Lombardia,Pavia,2018-02-14,,,,Wednesday,2,2018,Winter,False,True,1596,,,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,226.5,182.0,174.0,192.0
45,R000,Montebello,Lombardia,Pavia,2018-02-15,,,,Thursday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,222.5,182.0,174.0,192.0
46,R000,Montebello,Lombardia,Pavia,2018-02-16,,,,Friday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,222.5,182.0,174.0,192.0
47,R000,Montebello,Lombardia,Pavia,2018-02-17,,,,Saturday,2,2018,Winter,True,False,1596,2.0,True,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,222.5,182.0,174.0,192.0
48,R000,Montebello,Lombardia,Pavia,2018-02-18,,,,Sunday,2,2018,Winter,True,True,1596,0.2,True,,,,,,,,,,,,,,1569.91,1443.29,662.48,1205.68,803.59,390.54,1.5699100000000001,1.44329,0.6624800000000001,1.20568,0.80359,0.39054,222.5,182.0,174.0,192.0
49,R000,Montebello,Lombardia,Pavia,2018-02-19,,,,Monday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
50,R000,Montebello,Lombardia,Pavia,2018-02-20,,,,Tuesday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
51,R000,Montebello,Lombardia,Pavia,2018-02-21,,,,Wednesday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
52,R000,Montebello,Lombardia,Pavia,2018-02-22,,,,Thursday,2,2018,Winter,False,False,1596,4.2,True,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
53,R000,Montebello,Lombardia,Pavia,2018-02-23,,,,Friday,2,2018,Winter,False,False,1596,7.0,True,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
54,R000,Montebello,Lombardia,Pavia,2018-02-24,,,,Saturday,2,2018,Winter,True,False,1596,1.6,True,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
55,R000,Montebello,Lombardia,Pavia,2018-02-25,,,,Sunday,2,2018,Winter,True,True,1596,0.2,True,,,,,,,,,,,,,,1553.48,1424.46,656.53,1185.89,800.19,384.19,1.55348,1.42446,0.65653,1.18589,0.8001900000000001,0.38419,222.5,182.0,174.0,192.0
56,R000,Montebello,Lombardia,Pavia,2018-02-26,,,,Monday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
57,R000,Montebello,Lombardia,Pavia,2018-02-27,,,,Tuesday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
58,R000,Montebello,Lombardia,Pavia,2018-02-28,,,,Wednesday,2,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
59,R000,Montebello,Lombardia,Pavia,2018-03-01,21714.0,449730.9,20.711563967946947,Thursday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
60,R000,Montebello,Lombardia,Pavia,2018-03-02,,,,Friday,3,2018,Winter,False,False,1596,6.0,True,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
61,R000,Montebello,Lombardia,Pavia,2018-03-03,,,,Saturday,3,2018,Winter,True,False,1596,7.6,True,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
62,R000,Montebello,Lombardia,Pavia,2018-03-04,,,,Sunday,3,2018,Winter,True,True,1596,11.8,True,,,,,,,,,,,,,,1546.71,1418.68,657.78,1201.08,804.41,393.55,1.54671,1.4186800000000002,0.6577799999999999,1.20108,0.80441,0.39355,222.5,182.0,174.0,192.0
63,R000,Montebello,Lombardia,Pavia,2018-03-05,,,,Monday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,174.0,192.0
64,R000,Montebello,Lombardia,Pavia,2018-03-06,,,,Tuesday,3,2018,Winter,False,False,1596,3.2,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,174.0,192.0
65,R000,Montebello,Lombardia,Pavia,2018-03-07,,,,Wednesday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,174.0,192.0
66,R000,Montebello,Lombardia,Pavia,2018-03-08,,,,Thursday,3,2018,Winter,False,False,1596,0.2,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
67,R000,Montebello,Lombardia,Pavia,2018-03-09,,,,Friday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
68,R000,Montebello,Lombardia,Pavia,2018-03-10,,,,Saturday,3,2018,Winter,True,False,1596,3.0,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
69,R000,Montebello,Lombardia,Pavia,2018-03-11,,,,Sunday,3,2018,Winter,True,True,1596,13.0,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
70,R000,Montebello,Lombardia,Pavia,2018-03-12,,,,Monday,3,2018,Winter,False,False,1596,10.2,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
71,R000,Montebello,Lombardia,Pavia,2018-03-13,,,,Tuesday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
72,R000,Montebello,Lombardia,Pavia,2018-03-14,,,,Wednesday,3,2018,Winter,False,False,1596,,,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,222.5,182.0,175.0,192.0
73,R000,Montebello,Lombardia,Pavia,2018-03-15,,,,Thursday,3,2018,Winter,False,False,1596,9.2,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,220.5,183.0,176.0,192.0
74,R000,Montebello,Lombardia,Pavia,2018-03-16,,,,Friday,3,2018,Winter,False,False,1596,0.8,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,220.5,183.0,176.0,192.0
75,R000,Montebello,Lombardia,Pavia,2018-03-17,,,,Saturday,3,2018,Winter,True,False,1596,10.8,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,220.5,183.0,176.0,192.0
76,R000,Montebello,Lombardia,Pavia,2018-03-18,,,,Sunday,3,2018,Winter,True,True,1596,14.2,True,,,,,,,,,,,,,,1548.87,1424.66,657.25,1201.7,804.51,382.72,1.54887,1.42466,0.65725,1.2017,0.80451,0.38272,220.5,183.0,176.0,192.0
77,R000,Montebello,Lombardia,Pavia,2018-03-19,,,,Monday,3,2018,Winter,False,False,1596,3.6,True,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,220.5,183.0,176.0,192.0
78,R000,Montebello,Lombardia,Pavia,2018-03-20,,,,Tuesday,3,2018,Spring,False,False,1596,0.2,True,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,220.5,183.0,176.0,192.0
79,R000,Montebello,Lombardia,Pavia,2018-03-21,,,,Wednesday,3,2018,Spring,False,False,1596,0.8,True,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,220.5,183.0,176.0,192.0
80,R000,Montebello,Lombardia,Pavia,2018-03-22,,,,Thursday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,218.5,184.0,178.0,193.0
81,R000,Montebello,Lombardia,Pavia,2018-03-23,,,,Friday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,218.5,184.0,178.0,193.0
82,R000,Montebello,Lombardia,Pavia,2018-03-24,,,,Saturday,3,2018,Spring,True,False,1596,,,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,218.5,184.0,178.0,193.0
83,R000,Montebello,Lombardia,Pavia,2018-03-25,,,,Sunday,3,2018,Spring,True,True,1596,,,,,,,,,,,,,,,,1544.2,1419.38,652.8,1202.52,808.08,385.97,1.5442,1.41938,0.6527999999999999,1.20252,0.80808,0.38597000000000004,218.5,184.0,178.0,193.0
84,R000,Montebello,Lombardia,Pavia,2018-03-26,,,,Monday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,184.0,178.0,193.0
85,R000,Montebello,Lombardia,Pavia,2018-03-27,,,,Tuesday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,184.0,178.0,193.0
86,R000,Montebello,Lombardia,Pavia,2018-03-28,,,,Wednesday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,184.0,178.0,193.0
87,R000,Montebello,Lombardia,Pavia,2018-03-29,,,,Thursday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,186.0,178.0,193.0
88,R000,Montebello,Lombardia,Pavia,2018-03-30,,,,Friday,3,2018,Spring,False,False,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,186.0,178.0,193.0
89,R000,Montebello,Lombardia,Pavia,2018-03-31,,,,Saturday,3,2018,Spring,True,False,1596,5.6,True,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,186.0,178.0,193.0
90,R000,Montebello,Lombardia,Pavia,2018-04-01,22326.0,483224.4,21.64402042461704,Sunday,4,2018,Spring,True,True,1596,,,,,,,,,,,,,,,,1547.08,1422.82,649.22,1217.37,815.84,390.1,1.54708,1.42282,0.64922,1.2173699999999998,0.81584,0.3901,218.5,186.0,178.0,193.0
