"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"387",-619.134750000001,-2619.81,394.783200000002,-232.291800000003,561.897000000001,-1964.658375,-711.99,-1287.131175,-837.2808,-1565.7597,-951.697350000002,1673.3034,-123.2685,725.447700000001,-107.5329,-973.082699999999,865.377,1987.8696,3340.359,-550.573200000001,709.827299999999,1191.155625,-1185.9615,2364.1119,3467.78955,4836.3966,-2575.5597,1664.901,-449.46225,-807.6024,2372.91525,5366.4687,5321.6892,-37.8837000000003,746.086949999999,611.334000000001,15535.438875,10740.0501,4978.249875,6012.066375,382.398975,23.2631999999994,-1236.4893,-592.380000000001,1343.4417,2893.4433,6964.4853,-958.574699999999,152.721450000001,-285.1227,-1108.5903,684.431099999998,2245.658625,8527.548375,-496.166624999998,-924.714,-353.8197,733.40775,1335.6684,1561.59225,6228.81495,-874.6245,-1095.795,727.0281,178.363800000001,5286.141,5740.88175,8877.519,1594.3095,-246.366900000001,1112.103675,347.722874999999,2350.809,38.6640000000007
"388",-1898.343,353.738699999998,-29.8538999999982,889.606799999998,-1829.385,-615.519899999999,-819.397350000001,-513.705375,-1606.4973,-869.643,2118.1419,172.365299999999,984.49965,327.545100000001,-805.842000000001,830.650500000003,2076.36075,4298.6754,-490.076999999999,945.980100000001,1729.3554,-893.751300000002,2396.6352,3588.435,6109.275825,-2222.883,2124.9675,473.228999999999,-442.784250000001,2063.19015,5331.52800000001,6291.3267,36.915074999999,780.900750000001,1161.4725,15936.8607,10445.895,4828.228425,7170.487875,511.047,-153.2628,-971.557875000002,-381.148200000001,1137.64365,2924.262,7757.02845,-991.265175,62.0696250000001,-292.540500000001,-1082.7243,689.0157,2321.008425,9165.25665,-557.393399999999,-1016.4015,-677.135699999999,560.85615,1276.9947,1758.19275,6679.776375,-892.837799999999,-1175.50845,531.479475,-43.5375000000004,5504.247,6643.4535,10020.8169,1617.316875,-234.602999999999,1332.568125,437.563349999999,2627.59275,878.679,8973.981
"389",541.271700000001,261.373499999998,1043.7147,-1771.1829,-517.701375000001,-522.150299999999,242.608500000002,-1567.8603,-1077.003,2037.447,98.1450000000004,984.750750000001,565.4655,-563.030999999999,807.421499999997,2047.41,4216.2525,-516.848849999998,873.838800000001,1829.4876,-875.734200000001,2380.509,3625.259625,5932.3347,-2510.8245,1837.7901,445.692374999999,-438.103800000001,1993.3479,5468.6043,6439.3695,-3.12300000000141,767.153700000001,1142.2323,15796.7847,10470.755925,4955.468625,7020.864,304.946775,-236.575350000001,-1363.9266,-598.588875000001,1163.8377,3081.097125,7432.6275,-1061.793,50.6175750000002,-633.825000000001,-1392.09435,865.258875,2756.615625,8661.98475,-609.538499999999,-1007.829675,-746.781300000001,132.379649999999,1432.643625,2494.57275,6521.27355000001,-981.061874999999,-1146.0798,712.3815,-70.2702000000008,5829.70275,7106.0247,10526.7303,1416.17025,-287.63775,1068.253875,222.6366,2724.705,1352.090475,8858.4759,3335.3811
"390",-797.880375000004,908.982,-1689.876675,-539.997974999998,-653.492475000001,353.311874999999,-1597.725,-1213.182,1585.593,-157.272299999999,904.931999999999,483.9696,-115.335000000001,710.670375000002,1791.1719,3685.78215,-380.936250000001,1049.2596,1850.5125,-861.543000000001,2377.404675,3412.4508,5273.181,-2617.42725,1793.512125,356.508,-319.329000000002,1938.924,5156.811,5676.804,11.9825999999994,820.289025,1207.1295,15844.7313,10497.846375,4728.5127,6491.78685,357.615,-103.569975,-844.597800000001,-289.566900000002,1136.4975,2770.3458,7086.231,-990.0414,217.172700000001,44.5689000000002,-922.129199999999,709.249500000002,2222.586,8913.1716,-549.602999999999,-849.266775,-50.9759999999987,917.4141,1124.121375,1505.2176,6507.621,-909.90675,-1071.638775,1009.2276,356.564700000001,5254.142625,5780.7324,9549.008325,1501.9803,-214.4223,1359.009,523.4517,2336.738625,38.6640000000007,7752.46545,3398.1714,2977.707375
"391",830.452499999999,-1412.3097,-308.701800000001,-525.544200000002,400.402575,-1644.336,-1061.137125,1796.596875,-117.601874999998,1061.5356,489.780000000001,-233.134875,710.93835,1937.145375,3861.356625,-253.899899999999,1188.1566,1853.863875,-872.579250000001,2407.968,3483.0918,5608.8612,-2549.5128,1889.4168,367.094700000001,-262.202400000002,1933.9335,5213.04660000001,6210.94365,123.763499999999,922.3902,1261.6074,15814.0422,10482.7257,4859.001,6855.867,406.620000000001,-36.3204000000005,-746.617500000002,-248.3748,1076.6025,2850.086925,7712.128125,-929.096999999998,357.502500000002,320.311125,-904.451400000002,697.788,2352.8367,9355.9725,-467.832375,-715.545900000001,250.31475,1133.2035,1099.21995,1659.744,7373.574,-813.920399999999,-931.613399999998,1327.61475,436.098599999999,5239.404,5895.639,10075.7115,1602.6552,-146.5965,1661.87475,698.562899999999,2319.7077,199.637999999999,8666.2908,3491.5266,3110.3811,4870.5354
"392",-1437.800625,-404.611199999999,-497.899575000001,368.770500000001,-1635.228,-973.1394,1573.5546,94.0248000000011,1111.5198,545.9697,-443.9385,705.483,2048.166,3758.176575,-365.201999999999,1022.55885,1832.51025,-887.053275,2368.845,3587.004,5574.9825,-2472.6438,1855.10475,361.661625000001,-252.666000000001,1943.69625,5373.3105,6027.048,-1.03049999999894,745.9722,1096.0218,15899.672925,10444.699575,4894.65315,6464.165175,302.535,-226.911375000001,-1193.5458,-361.903500000002,1123.2216,3033.5148,6642.5508,-1038.2544,162.362475000002,-128.142899999999,-1031.0544,714.980250000001,2559.141,8243.197875,-536.018400000001,-858.465,-124.5357,911.681999999999,1111.293,1868.238,6185.565,-908.01,-1109.166075,857.03535,273.670650000002,5239.404,6061.77,8877.519,1536.0696,-235.567800000001,1241.2431,497.429099999999,2322,364.635000000002,7397.117775,3398.1039,2952.109125,4461.0282,1509.894
"393",39.6224999999995,-288.442125,522.369000000001,-1695.2112,-1128.803625,1189.560375,1224.27855,1747.818,946.104300000001,506.803500000002,633.580875,1801.953,3517.287975,1126.2996,2150.634375,2424.421125,188.2899,2305.5489,3327.7257,4813.6545,-995.966999999999,3128.0094,1019.2635,1058.67,1813.9671,5072.868,5401.0935,1640.25,2136.8178,1934.685,17257.7304,10320.1551,4610.5146,6013.4508,1987.7508,1212.9588,-101.587500000001,1110.3075,971.510624999999,2662.314075,6864.6303,637.632,1555.6644,950.494499999999,505.331999999999,537.601500000001,2084.7573,8525.1843,1109.898,491.813099999999,908.3205,2442.339,951.106500000002,1393.8543,6373.0215,761.2875,276.269400000001,1985.6205,1832.909175,5085.878625,5629.7493,9244.9233,3181.7484,1127.994525,2319.8805,2050.407,2157.1371,-68.2672500000008,7705.8963,5064.1155,4318.9254,5525.2395,3040.5375,2780.0865
"394",-346.052250000001,406.08675,-1512.257175,-1068.44805,1049.463,1262.3175,1760.5998,864.958500000001,592.606800000001,656.757450000001,1784.781,3283.3053,1148.8149,2122.26075,2442.69,143.30925,2316.22065,3330.7605,4856.487975,-1024.4151,3031.502625,1051.218,1055.3058,1853.8659,5089.2165,5346.2457,1658.6757,2121.426,1921.1985,17100.9765,10366.35975,4570.6275,5981.156775,1979.8605,1197.567,-91.1169000000009,1090.2726,994.472099999999,2649.8637,6834.3021,656.7399,1541.439,947.650725,489.807000000001,574.545150000002,2077.3827,8496.638775,1139.0679,485.387999999999,883.457550000001,2434.536,985.235400000001,1386.4797,6348.356775,781.2567,265.482899999999,1972.0152,1869.384825,5113.3464,5618.5353,9213.6933,3213.2295,1110.816,2306.2752,2049.0138,2197.0359,-74.7603000000017,7680.8169,5084.1729,4306.167,5503.45185,3071.5443,2815.3089,6768.2007
"395",537.647625000001,-1667.408625,-973.609874999998,1102.40595,1175.3991,1681.003125,1035.314325,629.870625000001,709.303500000002,1921.5954,3340.359,1096.2972,2110.1715,2457.8397,174.774374999999,2310.026175,3402.837,4835.1168,-1033.43985,2897.343,1073.871,971.49375,1944.516375,5146.7022,5401.0935,1634.8338,2066.46525,1977.760125,17095.675725,10380.96,4622.15835,5968.543725,1965.8889,1146.859425,-33.6690000000017,1013.418,1011.4794,2683.152,6690.149775,634.830750000001,1490.731425,983.179350000002,435.011624999999,592.943625000004,2081.518425,8350.703775,1105.4718,442.5543,940.275000000001,2363.448375,967.868999999999,1384.4952,6206.88555,757.4148,220.1823,2022.8211,1756.8765,5068.4346,5594.3217,9068.552775,3178.79775,1065.3363,2363.175,1963.3725,2157.8157,-102.813299999998,7522.416,5061.48075,4260.1923,5557.20075,2951.5455,2796.849,6770.5038,9207.57375
"396",-1673.136,-1019.628675,1222.45875,1273.725,1777.599,871.031700000001,309.771000000001,637.972874999999,1830.7836,3340.359,1079.3304,2101.6665,2442.69,126.916874999999,2261.17575,3343.964625,4839.1641,-1000.026,3041.3394,1108.0557,791.667000000001,1827.0738,5074.9155,5227.1514,1624.509,2061.18,1993.0617,17004.4875,10338.22575,4570.4655,5835.270375,1971.297,1151.7795,-56.3220000000001,847.675799999999,966.979125000002,2613.8277,6640.2936,622.485000000001,1495.6515,982.449000000001,239.265000000001,539.416125,2041.326,8305.2594,1095.147,465.866099999999,960.433199999999,2176.272,949.698,1343.6235,6155.5464,747.09,219.35475,2017.575,1578.7764,5064.04575,5579.5185,8999.3862,3167.235,1059.1641,2351.835,1784.1708,2152.439325,-112.043699999998,7481.5596,5049.918,4254.0201,5557.194,2772.3438,2778.678,6728.7303,9176.1984,3439.017
"397",-647.405999999995,1658.77335,1118.4345,1750.190625,850.932000000001,325.4175,870.4692,1904.7015,3856.878,1067.2704,2055.2139,2413.108125,-371.216249999999,2628.6525,3457.2825,5241.5316,-1035.311625,2794.4892,858.406950000001,415.22625,2037.87495,5177.0961,5613.1002,1620.3024,2084.8725,1942.222725,16776.484875,10532.2734,4657.644,6141.852,1955.014875,1120.2138,7.38112499999988,854.549999999999,1134.0918,2712.8115,7050.366,596.31525,1308.04875,1030.05,221.481,797.231024999997,2121.47775,8609.8086,1074.6729,427.085999999999,994.711050000002,2158.488,1120.3488,1444.1976,6772.0968,747.09,249.754725000001,2065.176,1543.189725,5284.413675,5652.4662,9251.172,3148.8453,1050.084,2390.0985,1786.077,2310.448725,-5.05912499999613,7838.046,5015.327625,4003.9245,5557.194,2697.057,3022.7742,6804.288,9393.0408,3416.4018,4016.2149
"398",2091.447,1055.21805,1750.95,805.025250000001,265.043475000002,889.110000000001,1984.8159,3862.9872,1054.30545,1808.568,2497.185,-366.336000000001,2620.548,3607.507125,5946.618375,-990.979874999999,3128.80725,1051.218,480.498749999999,2086.220475,5276.457,6305.1993,1624.509,2082.9015,1948.284225,16981.52625,10427.0571,4708.1835,6596.80875,1966.8393,1087.2981,31.0668750000004,845.6607,1180.173375,2790.261,7519.4082,619.4313,1511.811,1025.59635,260.028,688.967099999998,2154.421125,8938.9602,1094.1615,454.788,983.422350000001,2193.0615,1061.9424,1479.75525,6768.8622,739.9431,218.28825,2104.963875,1610.4285,5239.404,5698.83195,9597.879,3165.1344,1080.216,2422.996875,1820.097,2322,-9.38699999999881,8042.061375,5047.8174,4298.46075,5612.0265,2792.673,2940.273,6817.49325,9604.04175,3435.8013,4057.398,6126.27975
"399",1180.4355,1716.768,861.516000000001,395.107875,865.637999999999,2140.853625,3340.359,1090.77705,2157.183,2560.653,-373.356000000002,2626.668,3647.1168,4891.6278,-1005.8202,3139.9704,1014.38595,800.441999999999,1990.2915,5155.167375,5512.1823,1616.128875,2098.17675,2040.2739,17025.255,10486.5705,4660.569,6086.9799,1969.3935,1166.16375,31.9814999999999,903.262499999999,1102.272975,2700.739125,6908.1327,610.6644,1507.83525,1058.58495,292.441500000001,634.2948,2113.209,8411.9931,1080.9342,450.113625,1011.0609,2235.2805,1043.5995,1413.088875,6224.10277500001,735.269399999999,236.358,2070.65835,1628.721,5160.8124,5646.4047,9080.305875,3155.4144,1092.0825,2395.7667,1815.0345,2245.937625,-50.7302999999993,7549.721775,5038.0974,4273.29675,5594.110875,2804.085,2861.6814,6790.5945,9239.948775,3426.7212,4055.44725,6109.2486,7370.9595
"400",1684.21275,549.876600000001,339.511500000001,663.410250000001,1994.1903,3224.7882,1072.8315,1878.8652,2511.25515,-418.159800000001,2802.45285,4014.27,4175.4825,-2319.948,2372.598675,574.07265,655.836749999999,1920.312,5282.577,5664.2661,1612.20915,1830.06,2020.0374,16464.276,11008.8963,5428.3365,5579.3934,651.375,493.8948,-531.184500000001,772.233750000001,1082.226825,2917.3554,7524.9684,613.360350000001,1250.60175,1047.1365,-272.808000000001,1228.8402,2991.049875,8104.417875,-224.775,-359.813249999999,419.394375,2052.347625,1044.6516,1651.8654,7190.6949,742.464900000001,-29.3220000000001,2079.07425,1067.742,5837.7483,6661.107,8879.57775,1847.313,296.784,1808.5095,1662.386625,2238.862275,189.432000000001,8584.720875,5049.918,4011.14295,5623.04925,2262.411,3482.163,7815.825,9043.422525,2119.095,3252.13515,5532.7545,7214.052375,6541.900875
"401",310.68,246.74625,666.543600000001,2009.7207,3535.96275,999.448200000001,1356.885,2442.69,-788.056875,3037.7835,4389.329925,4361.5098,-2390.11425,1700.6058,517.865399999999,431.268749999999,1987.2351,5400.648,6526.062,1629.7794,1800.8217,2013.2667,16464.276,11285.679375,5833.6254,5947.5681,561.0924,-253.7325,-558.898200000001,736.661249999999,1058.544,2900.205,8230.9176,639.56925,1250.073,1048.73625,-272.808000000001,1606.83075,3357.8226,8392.09275,-324.121499999999,-1004.5485,353.350125000001,2045.714625,1020.399525,1630.9323,7718.1984,758.571750000001,-57.1968000000015,2097.5625,1067.742,6103.0233,6751.998,9091.79505,1750.74615,-335.691000000001,1877.74875,1694.4822,2231.106525,173.344724999999,8991.8532,5069.1123,4026.348,5618.57445,2262.411,3817.96875,7947.62775,9251.82675,2019.7485,2601.54855,5491.26,7230.6783,6537.6612,10680.6276
"402",211.763700000001,661.418999999998,2044.2996,3347.9568,887.079599999999,1276.428375,2289.114,-870.3045,3009.1581,4295.6973,4097.2932,-2435.9508,1716.417,331.465499999998,-176.843250000002,1974.618,5389.91550000001,5993.86365,1452.168,1205.298,1716.8706,15919.47225,10981.845,5611.275,5750.064,493.724250000001,-237.80925,-795.622500000001,-140.275800000001,1112.5215,2945.637,7790.827725,347.186250000001,601.3305,642.1248,-806.334750000002,1220.9049,3074.1633,8417.0664,-423.633600000001,-941.209200000001,199.4175,1168.992,1110.105,1727.5518,7386.633,412.582275000001,-687.523949999999,1648.0395,534.215249999999,5762.5209,6695.298,9168.6285,1651.9545,-303.966,1618.6509,774.022499999999,2322,258.025500000003,8712.0117,4779.8766,3364.5915,5211.9,1730.727,3468.3444,7861.640625,9319.8285,1911.7971,2653.67475,5328.3915,6334.956,6613.569,10756.734525,16351.30125
"403",686.390625,2034.033525,3533.11605,948.672,1222.3737,2143.7487,-859.172400000001,3068.4555,4466.92725,4181.2263,-2397.611475,1657.45575,335.153249999999,-81.1748250000019,1995.6402,5388.633,6062.556375,1137.8934,1179.09,1510.098525,15916.64175,10970.2917,5725.0062,5609.16,494.5617,-242.874450000001,-814.194450000001,-158.4684,1130.463,3011.55975,7435.2015,-340.0353,527.349825000001,404.459999999999,-935.518950000001,1097.199675,3159.806625,7992.90315,-346.423499999999,-953.964,150.624900000001,1168.992,1140.885,1983.9303,6708.575925,-603.432000000001,-1133.57025,1166.956875,352.697625000001,5573.65725,6710.6097,8719.248375,1701.15795,-373.902749999999,1355.3055,763.986599999998,2489.437125,757.822499999998,7465.087125,3636.441,2999.349,4701.090825,1509.894,3287.334375,7856.4357,8846.75339999999,2032.725375,2783.7,5224.26375,6226.83855,6831.4635,11416.791375,14792.661,12972.985875
"404",1844.1216,3201.6195,544.247100000001,1178.982,2083.4154,-880.080750000001,2505.18825,3947.0409,3834.297,-2366.7255,1786.995,353.581875,-175.779000000002,1946.3193,5212.715175,5324.0355,1101.8403,989.5401,1395.765,15959.052,10590.75,4923.0261,5251.8132,601.234875,-183.844350000001,-786.132000000001,-163.026000000002,1074.430125,2795.067,6842.1699,-216.546750000001,344.760300000002,404.459999999999,-795.755475000002,793.57185,2380.0095,7777.646325,-272.379375,-888.956099999999,212.014800000001,1161.587925,1060.687125,1534.8015,6118.2,-239.077574999999,-1066.8105,1378.0206,526.146300000002,5262.327,5860.958625,8580.64455,1814.616,-248.084775000001,1627.6059,759.275099999999,2320.974,70.4429999999993,7340.871375,3729.996,2859.1785,4748.493375,1742.3739,2944.89,6987.43125,8862.108075,2013.718725,2589.8292,5072.339475,6296.7645,6634.5372,10665.513,14696.86725,12925.7694,2064.0015
"405",3066.4269,615.191625000001,1180.7532,2180.49975,-869.694975,2518.551,3673.28925,3758.9184,-2462.58,1738.06425,308.227275000001,127.400399999999,1834.6095,5035.1301,4778.6733,1405.0476,1185.0786,1678.12425,16039.430325,10742.662125,4938.67935,5179.0815,555.7194,-217.81575,-751.032000000001,-46.3320000000003,1053.7623,2639.9493,6806.068875,468.009900000001,642.2292,712.30725,-799.9074,1137.11985,2588.2983,7800.8562,-347.314499999999,-935.3745,244.944,1285.686,1029.4101,1454.9544,6976.15065,629.585999999999,-584.512200000001,1742.74605,554.179050000001,5760.703125,6312.9852,8710.50375,1661.156775,-327.690900000001,1612.97325,900.360224999999,2238.8751,68.9120999999977,8717.058,4864.6899,3407.6007,5276.718675,1748.3013,3621.1077,7764.872625,8971.9515,1897.911,2643.343875,5310.5085,6512.592375,6535.006425,10596.1068,16338.03615,13979.592,2641.356,-3637.382625
"406",776.5389,1213.83,2187.495,-897.9282,2354.855625,3563.811,3711.376125,-2495.1726,1849.142925,356.507999999998,-31.8411000000015,1854.2025,4728.4371,4335.96105,1413.612,1162.9764,1595.288925,16182.1764,10490.175675,4878.7839,5150.5785,603.1152,-110.709000000001,-705.537,-122.652000000002,1025.298,2526.5304,5947.047,441.166499999999,608.420699999999,675.054,-723.240900000001,865.323,2474.838225,7832.8269,-224.775,-839.885625000001,274.276125,1285.686,1016.253675,1341.5679,5696.892675,611.343000000001,-674.503199999999,1707.615,573.4449,5468.8455,6007.5729,8683.964775,1833.372,-221.738850000002,1694.01375,900.215099999999,2225.525625,-115.141500000002,7278.5574,4949.64,3375.4779,5247.234,1772.8281,3163.613625,7075.18125,8845.6194,2119.095,2761.718625,5406.564375,6460.8786,6517.094625,10299.9222,14825.656125,14290.094925,2669.535,-3633.801075,14048.0919
"407",1170.7335,2012.9067,-882.202500000001,2407.8357,3563.811,3738.79575,-2440.653525,1832.452875,303.22575,-214.677000000001,2001.753,4930.443,4335.96105,386.154675,852.08625,1300.1796,15915.700125,10435.31325,4752.7605,5181.3315,716.085000000001,17.9477999999999,-639.7677,-163.026000000002,1167.553575,2782.3554,6042.249,-601.994699999999,353.113425000001,399.0033,-692.5923,720.710999999999,2208.28545,7792.1829,-122.293125,-723.296925000001,352.660500000002,1168.992,1154.4444,1515.7935,5642.4699,-477.3897,-962.66475,1410.895125,572.535,5262.327,5746.392,8489.3616,1956.7566,-89.9241750000001,1746.66645,779.030999999999,2344.923,54.5535000000018,6959.27024999999,3832.477875,3104.931825,4954.1193,1767.204,2981.251575,6890.7447,8622.696375,2221.576875,2879.199,5464.08045,6334.956,6625.56645,10560.84525,14421.189375,13151.81925,2385.894825,-3880.47915,14047.182,9558.81
"408",1544.3055,-995.206500000002,2323.244025,3662.01,3738.089925,-2621.7405,1339.8705,-276.347699999998,-661.780125000001,2054.522475,5101.598025,4271.82255,339.060375000001,458.606474999999,843.536699999999,15781.584375,10549.127475,5135.005125,5072.764725,503.919,-444.1446,-1185.2055,-318.8781,1147.959,3117.97125,5996.16,-753.249374999999,-89.939699999999,-98.6472000000012,-900.666000000001,745.642124999998,2651.724675,7608.8376,-381.5802,-1237.869,-287.3475,990.595125,1139.1651,1996.201125,5424.859125,-615.489750000001,-1360.0305,894.280500000001,410.928300000001,5277.7215,6344.643375,8367.2415,1657.3815,-621.3645,1065.834,523.067625,2349.8721,600.102675000002,6766.5321,3653.67915,2682.6255,4398.3108,1552.935375,3019.096125,7647.4881,8527.653,1906.519275,2340.3951,4795.218,6095.941875,6661.423125,11156.448375,14259.846825,12925.7127,1859.9922,-4552.5285,13733.5446,9646.3125,6373.5822
"409",-1342.12815,2319.1254,3571.065,3708.666,-2639.9745,1311.53625,-775.8261,-1663.4835,2104.20585,5560.221375,4299.5205,314.4015,1010.3607,1418.337,16237.492875,10865.52,5816.2491,5186.77425,900.02745,281.106,-439.183125000001,332.180999999999,1286.040375,3439.202625,6282.937125,-493.821899999999,129.4326,287.739000000001,-760.419000000002,732.756375000001,2895.6393,8130.796875,-51.6989250000006,-1055.25,9.54449999999997,1010.40075,1195.29,2204.7363,5650.6293,-572.832,-1321.1613,668.484,124.955100000001,5400.2835,6580.6164,8463.8565,1847.313,-377.071200000002,1043.28,318.00375,2432.649375,956.677500000002,6831.9855,3759.53265,2941.228125,4692.492,1591.4745,3010.4793,7785.7992,8511.54749999999,2208.083625,2710.782,5207.733,6206.301,6638.3037,11319.2595,14274.0657,13069.791,2055.213,-4556.9304,13647.393,9633.7575,6357.0375,4098.8376
"410",2257.335,3252.1851,3367.4481,-2464.776,1488.24,-263.075850000001,-223.672500000001,1958.1831,5222.775375,4291.6626,204.622874999999,753.096600000001,1133.5437,15969.069,10318.7871,4823.9874,5040.144,635.513850000001,-184.426875000001,-878.420700000002,-15.1409250000015,1002.88575,2889.2484,5895.072,-739.0818,81.6412500000006,54.1451249999991,-461.346300000001,608.34375,2343.0357,7540.8516,-236.137949999998,-977.504625000001,5.54242499999964,1478.7468,971.0982,1630.0719,5395.0725,-590.081399999999,-1186.0722,1063.695375,876.204,5115.969,5893.9299,8269.94475,1830.0636,-333.412200000001,1433.268,1061.1,2198.3895,193.617000000002,6727.00005,3729.996,2859.165,4603.314375,2070.873,2818.12275,7039.7559,8421.14475,2116.124325,2642.8707,5110.988625,6594.0795,6491.41875,10705.7349,14219.63775,13034.465325,2140.128,-4234.703625,14290.709625,9413.73675,5743.51289999999,4091.69475,12348.4689
"411",3072.627,2541.13335,-2487.1293,1559.0925,-222.102000000001,-614.884500000002,1671.377625,5021.04375,4269.3534,295.569000000001,950.402700000001,1247.9985,16101.192375,10296.149625,4859.001,5015.592,753.419475000001,-53.6895000000022,-639.358200000002,476.6994,1125.036,2951.8587,5895.9333,-506.584799999999,230.272875000001,387.49725,-150.80625,701.250749999999,2510.5095,7570.367325,-66.3007500000003,-918.153225,231.719400000002,1636.094025,1111.293,1839.7908,5425.11675,-504.8487,-1251.010575,1113.336,786.183749999998,5231.8035,6031.4616,8284.032,1847.313,-515.573100000001,821.205,576.757800000001,2322.3753,377.632800000003,6745.005,3655.962,2769.7023,4178.820375,1548.324,2990.142675,7489.3185,8458.0713,2070.7542,2650.8438,5106.5595,6334.956,6617.7648,11081.664,14265.9873,13037.436,2150.487,-4552.5285,14003.7498,9547.64415,5961.1005,4126.2669,12355.551,-2398.1022
"412",2339.1909,-2478.192975,1470.1824,-565.056,-825.180750000001,1736.557875,1761.7527,3706.4646,51.9750000000004,548.297099999998,288.156825,15167.4165,10337.3253,1565.4384,4727.7432,217.66275,-479.376899999999,-1721.08125,-779.409000000001,1135.6875,1611.268875,5678.991,-1164.06,-316.119375,-772.311375000001,-1402.029,746.881874999999,2272.40775,7566.021,-439.668,-1141.5276,-724.48425,168.796574999998,1463.373,2359.652175,5462.123625,-727.351199999999,-1072.7748,1253.77875,726.516000000001,5323.889025,6730.45875,8432.63055,1903.38795,-190.17585,1677.47175,817.776899999999,2355.183,526.448249999998,6928.7778,3729.996,2773.490625,4646.925,1837.3419,2954.8692,7248.222,8541.31095,2129.812875,2501.1828,4701.063825,6334.956,6628.1652,10881.4707,14263.8777,12996.9603,2022.2379,-4926.816,13789.872,9558.81,6073.16624999999,4146.8004,12297.7683,-2398.37625,14724.531
"413",-2464.776,1414.221525,-807.516,-1130.034375,1658.6991,1993.67325000001,2478.6054,-127.475100000001,437.027400000001,28.1090249999997,14308.083,10379.718675,2204.9928,3883.595625,36.2036250000001,-881.119125000001,-1949.405625,-1563.2775,1665.279,2942.7489,5678.991,-1677.5694,-692.144999999999,-895.958100000002,-2159.0577,1238.031,3275.6184,7508.514375,-1776.253725,-2135.1735,-948.779999999999,-517.998375000001,1710.5625,2755.09755,5411.9718,-2609.982,-2385.885375,-386.008875,-2217.9285,5736.2094,6991.5123,8212.818825,-254.44125,-1575.487125,-189.647999999999,-2164.2174,2911.7745,1280.401425,6591.4695,1598.893875,1583.2305,3015.711,-1126.341,3577.608,8138.5803,8260.229475,-7.57687499999884,1356.6564,3527.766,3450.816,7238.5281,11824.11,14042.900475,10910.764125,854.1234,-5822.307,11158.3395,10166.1921,6845.9634,3911.007375,10226.210625,-3674.6865,13462.1784,9555.399
"414",2246.5116,561.573,56.3894999999993,1775.8089,3469.1364,3385.085625,802.936125,1467.59715,1638.306,16751.673,10234.08,3332.637,5241.4155,1842.4935,485.014499999999,-308.591100000001,375.552449999997,1047.8277,2568.82455,5843.1834,-470.402099999999,232.308000000001,312.381000000001,-162.181125000001,457.458300000002,1985.7258,7573.888125,488.916000000001,-618.725925000001,362.286,1546.809075,1095.75585,1461.522375,5385.5487,-490.022325,-1183.491,1282.4685,1058.938875,5048.2575,5456.484,8221.7538,2312.3709,-182.594250000002,1677.4155,1100.887875,2183.5413,-2.95560000000114,6704.559,3827.061,2866.74525,4739.69745,2107.0665,2749.1265,6641.514,8320.903875,2354.4756,2639.863125,5129.91675,6572.8035,6424.687125,10403.8335,14014.2663,13174.1604,2136.475125,-4272.075,14268.384225,9347.018625,5387.7852,3886.3233,12522.816,-2374.99425,15012.027,12596.330925,5955.2415
"415",-922.448250000001,-1351.755,1564.54537500001,1576.8351,2634.94687500001,51.9750000000004,250.14825,-198.476999999999,13468.6962,10090.91655,1523.91375,3846.14325,808.825500000001,-550.405124999999,-1788.3549,-1429.444125,1697.4819,2315.185875,5559.0057,-814.816799999999,-63.3194999999996,-644.499,-1803.3111,811.552500000002,2127.717,7503.651,8.43074999999953,-831.123,353.808000000001,1168.992,1057.3128,1929.762,5597.532,16.9436249999999,-706.761,1554.741,1089.6606,5262.327,5779.755,8386.6689,2248.8705,-115.128000000001,1758.888,1320.3675,2250.8721,-57.0800249999993,6755.284125,4791.956625,3263.980725,5058.009,2308.5405,2890.84005,6825.3408,8436.663,2705.58,2756.052675,5461.60725,6871.60395,6516.242775,10338.7545,14219.63775,14002.9902,2278.773,-3852.83925,14542.389,9445.912875,5392.7883,4042.4562,13345.27245,-2122.6041,15491.993625,13028.8311,6001.965,7548.1578
